episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,iql,CartPole-v1,observational,iql,0.0,0.09725192934274673,9.519824981689453,,,,,,,,,,,1.0637484788894653,0.5637484788894653,38.12919616699219,,10.74018383026123,
4000,iql,CartPole-v1,observational,iql,0.0,0.16112276911735535,12.53879165649414,,,,,,,,,,,2.125051975250244,1.6250519752502441,26.254108428955078,,10.74018383026123,
6000,iql,CartPole-v1,observational,iql,0.0,0.15923643112182617,13.656991004943848,,,,,,,,,,,3.0504541397094727,2.5504541397094727,29.35260581970215,,10.74018383026123,
8000,iql,CartPole-v1,observational,iql,0.0,0.16014976799488068,14.521023750305176,,,,,,,,,,,3.4828243255615234,2.9828243255615234,36.06687545776367,,10.74018383026123,
10000,iql,CartPole-v1,observational,iql,0.0,0.21500366926193237,14.94745922088623,,,,,,,,,,,3.8043224811553955,3.3043224811553955,41.850242614746094,,10.74018383026123,
12000,iql,CartPole-v1,observational,iql,0.0,0.1232386901974678,15.031105041503906,,,,,,,,,,,3.982598304748535,3.482598304748535,44.30097961425781,,10.74018383026123,
14000,iql,CartPole-v1,observational,iql,0.0,0.3287109136581421,15.35786247253418,,,,,,,,,,,4.142821788787842,3.642821788787842,47.450870513916016,,10.74018383026123,
16000,iql,CartPole-v1,observational,iql,0.0,0.13026517629623413,15.448822975158691,,,,,,,,,,,4.383927822113037,3.883927822113037,49.563045501708984,,10.74018383026123,
18000,iql,CartPole-v1,observational,iql,0.0,0.1561589539051056,15.494301795959473,,,,,,,,,,,4.374086856842041,3.874086856842041,49.565982818603516,,10.74018383026123,
20000,iql,CartPole-v1,observational,iql,0.0,0.18488050997257233,15.606605529785156,,,,,,,,,,,4.488009452819824,3.988009452819824,52.759002685546875,,10.74018383026123,
22000,iql,CartPole-v1,observational,iql,0.0,0.17569465935230255,15.933701515197754,,,,,,,,,,,4.6496171951293945,4.1496171951293945,57.31388854980469,,10.74018383026123,
24000,iql,CartPole-v1,observational,iql,0.0,0.13780438899993896,15.925310134887695,,,,,,,,,,,4.766907215118408,4.266907215118408,57.44976043701172,,10.74018383026123,
26000,iql,CartPole-v1,observational,iql,0.0,0.13768962025642395,15.866860389709473,,,,,,,,,,,4.710424423217773,4.210424423217773,56.57511901855469,,10.74018383026123,
28000,iql,CartPole-v1,observational,iql,0.0,0.16933049261569977,15.96560001373291,,,,,,,,,,,4.770256042480469,4.270256042480469,57.324363708496094,,10.74018383026123,
30000,iql,CartPole-v1,observational,iql,0.0,0.12158926576375961,15.843337059020996,,,,,,,,,,,4.763784885406494,4.263784885406494,57.11488342285156,,10.74018383026123,
32000,iql,CartPole-v1,observational,iql,0.0,0.16584669053554535,16.020788192749023,,,,,,,,,,,4.7840495109558105,4.2840495109558105,59.237060546875,,10.74018383026123,
34000,iql,CartPole-v1,observational,iql,0.0,0.14673975110054016,15.948493957519531,,,,,,,,,,,4.745921611785889,4.245921611785889,58.11136245727539,,10.74018383026123,
36000,iql,CartPole-v1,observational,iql,0.0,0.14799009263515472,15.974504470825195,,,,,,,,,,,4.927072525024414,4.427072525024414,58.86414337158203,,10.74018383026123,
38000,iql,CartPole-v1,observational,iql,0.0,0.13289839029312134,16.00526237487793,,,,,,,,,,,4.800070762634277,4.300070762634277,60.00147247314453,,10.74018383026123,
40000,iql,CartPole-v1,observational,iql,0.0,0.18938028812408447,15.864529609680176,,,,,,,,,,,4.831357955932617,4.331357955932617,56.93223190307617,,10.74018383026123,
42000,iql,CartPole-v1,observational,iql,0.0,0.20596711337566376,16.23382568359375,,,,,,,,,,,4.874412536621094,4.374412536621094,61.973838806152344,,10.74018383026123,
44000,iql,CartPole-v1,observational,iql,0.0,0.11861865222454071,16.139141082763672,,,,,,,,,,,4.987718105316162,4.487718105316162,61.35044479370117,,10.74018383026123,
46000,iql,CartPole-v1,observational,iql,0.0,0.12107233703136444,16.13381576538086,,,,,,,,,,,4.898197650909424,4.398197650909424,60.59041976928711,,10.74018383026123,
48000,iql,CartPole-v1,observational,iql,0.0,0.14432506263256073,16.14971160888672,,,,,,,,,,,4.971586227416992,4.471586227416992,61.466102600097656,,10.74018383026123,
50000,iql,CartPole-v1,observational,iql,0.0,0.12498725950717926,16.143220901489258,,,,,,,,,,,4.965773582458496,4.465773582458496,61.01559829711914,,10.74018383026123,
