episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,iql,CartPole-v1,,,0.09686248749494553,,0.16463103890419006,,,0.09686248749494553,0.3818719983100891,0.09686248749494553
4000,iql,CartPole-v1,,,0.1632719337940216,,0.5597715377807617,,,0.1632719337940216,0.26779186725616455,0.1632719337940216
6000,iql,CartPole-v1,,,0.1897192895412445,,0.8954073190689087,,,0.1897192895412445,0.09830471873283386,0.1897192895412445
8000,iql,CartPole-v1,,,0.20884191989898682,,1.0499743223190308,,,0.20884191989898682,0.09859365224838257,0.20884191989898682
10000,iql,CartPole-v1,,,0.22680112719535828,,1.4815165996551514,,,0.22680112719535828,0.07119882106781006,0.22680112719535828
12000,iql,CartPole-v1,,,0.12591826915740967,,1.763318657875061,,,0.12591826915740967,0.0576135516166687,0.12591826915740967
14000,iql,CartPole-v1,,,0.30546870827674866,,1.8413197994232178,,,0.30546870827674866,0.09231444448232651,0.30546870827674866
16000,iql,CartPole-v1,,,0.14740897715091705,,1.867598056793213,,,0.14740897715091705,0.06202301010489464,0.14740897715091705
18000,iql,CartPole-v1,,,0.15993116796016693,,2.330796003341675,,,0.15993116796016693,0.0631253570318222,0.15993116796016693
20000,iql,CartPole-v1,,,0.18504726886749268,,2.1147193908691406,,,0.18504726886749268,0.046226292848587036,0.18504726886749268
22000,iql,CartPole-v1,,,0.1855015754699707,,2.2777061462402344,,,0.1855015754699707,0.0767761766910553,0.1855015754699707
24000,iql,CartPole-v1,,,0.1371522843837738,,2.1916720867156982,,,0.1371522843837738,0.05112666264176369,0.1371522843837738
26000,iql,CartPole-v1,,,0.14094124734401703,,2.225727081298828,,,0.14094124734401703,0.09938155859708786,0.14094124734401703
28000,iql,CartPole-v1,,,0.16988115012645721,,2.2963361740112305,,,0.16988115012645721,0.08318395167589188,0.16988115012645721
30000,iql,CartPole-v1,,,0.11985145509243011,,2.7537682056427,,,0.11985145509243011,0.058549001812934875,0.11985145509243011
32000,iql,CartPole-v1,,,0.153718963265419,,2.6492626667022705,,,0.153718963265419,0.07040002197027206,0.153718963265419
34000,iql,CartPole-v1,,,0.1497427374124527,,2.608022689819336,,,0.1497427374124527,0.07321411371231079,0.1497427374124527
36000,iql,CartPole-v1,,,0.158552885055542,,2.273798704147339,,,0.158552885055542,0.07050298899412155,0.158552885055542
38000,iql,CartPole-v1,,,0.13954287767410278,,2.4296164512634277,,,0.13954287767410278,0.07827933132648468,0.13954287767410278
40000,iql,CartPole-v1,,,0.1971069872379303,,2.4767837524414062,,,0.1971069872379303,0.06731601059436798,0.1971069872379303
42000,iql,CartPole-v1,,,0.21448548138141632,,2.4755430221557617,,,0.21448548138141632,0.18211165070533752,0.21448548138141632
44000,iql,CartPole-v1,,,0.12094581127166748,,2.470208168029785,,,0.12094581127166748,0.05450655519962311,0.12094581127166748
46000,iql,CartPole-v1,,,0.12823499739170074,,2.478175163269043,,,0.12823499739170074,0.06839458644390106,0.12823499739170074
48000,iql,CartPole-v1,,,0.15715333819389343,,2.3312594890594482,,,0.15715333819389343,0.07809184491634369,0.15715333819389343
50000,iql,CartPole-v1,,,0.12933167815208435,,2.566739559173584,,,0.12933167815208435,0.0562906339764595,0.12933167815208435
