episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,cql,CartPole-v1,,,3.278308868408203,,,,,2.58487868309021,,2.58487868309021
4000,cql,CartPole-v1,,,3.005786895751953,,,,,2.228578805923462,,2.228578805923462
6000,cql,CartPole-v1,,,3.708113193511963,,,,,2.728233814239502,,2.728233814239502
8000,cql,CartPole-v1,,,6.199565410614014,,,,,5.197331428527832,,5.197331428527832
10000,cql,CartPole-v1,,,4.294246673583984,,,,,2.950688362121582,,2.950688362121582
12000,cql,CartPole-v1,,,5.277096748352051,,,,,3.671372413635254,,3.671372413635254
14000,cql,CartPole-v1,,,4.154592037200928,,,,,2.762542486190796,,2.762542486190796
16000,cql,CartPole-v1,,,5.131412506103516,,,,,2.924454689025879,,2.924454689025879
18000,cql,CartPole-v1,,,8.649032592773438,,,,,6.995509147644043,,6.995509147644043
20000,cql,CartPole-v1,,,10.286785125732422,,,,,8.359955787658691,,8.359955787658691
22000,cql,CartPole-v1,,,4.742328643798828,,,,,2.6433475017547607,,2.6433475017547607
24000,cql,CartPole-v1,,,4.471696853637695,,,,,2.5590906143188477,,2.5590906143188477
26000,cql,CartPole-v1,,,6.457665920257568,,,,,4.842592239379883,,4.842592239379883
28000,cql,CartPole-v1,,,10.62762451171875,,,,,8.063909530639648,,8.063909530639648
30000,cql,CartPole-v1,,,13.476140022277832,,,,,11.022875785827637,,11.022875785827637
32000,cql,CartPole-v1,,,6.666225433349609,,,,,4.665616989135742,,4.665616989135742
34000,cql,CartPole-v1,,,6.077507019042969,,,,,3.4370641708374023,,3.4370641708374023
36000,cql,CartPole-v1,,,4.494096755981445,,,,,2.52354097366333,,2.52354097366333
38000,cql,CartPole-v1,,,6.933437824249268,,,,,3.8807876110076904,,3.8807876110076904
40000,cql,CartPole-v1,,,11.129721641540527,,,,,9.209966659545898,,9.209966659545898
42000,cql,CartPole-v1,,,5.1848859786987305,,,,,3.944993019104004,,3.944993019104004
44000,cql,CartPole-v1,,,5.602426528930664,,,,,2.8624022006988525,,2.8624022006988525
46000,cql,CartPole-v1,,,5.947451591491699,,,,,3.2744908332824707,,3.2744908332824707
48000,cql,CartPole-v1,,,15.89635944366455,,,,,13.449206352233887,,13.449206352233887
50000,cql,CartPole-v1,,,9.327688217163086,,,,,6.941920280456543,,6.941920280456543
