episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,cql,CartPole-v1,,,1.0179600715637207,,,,,0.21024619042873383,,0.21024619042873383
4000,cql,CartPole-v1,,,1.7746031284332275,,,,,0.4184338450431824,,0.4184338450431824
6000,cql,CartPole-v1,,,2.6715378761291504,,,,,0.7019106149673462,,0.7019106149673462
8000,cql,CartPole-v1,,,2.994377851486206,,,,,0.39042237401008606,,0.39042237401008606
10000,cql,CartPole-v1,,,3.4455175399780273,,,,,0.4870329797267914,,0.4870329797267914
12000,cql,CartPole-v1,,,3.4897100925445557,,,,,0.45883768796920776,,0.45883768796920776
14000,cql,CartPole-v1,,,4.155656337738037,,,,,0.4384567141532898,,0.4384567141532898
16000,cql,CartPole-v1,,,5.155709266662598,,,,,0.47317126393318176,,0.47317126393318176
18000,cql,CartPole-v1,,,4.698710918426514,,,,,0.32898664474487305,,0.32898664474487305
20000,cql,CartPole-v1,,,9.128952980041504,,,,,3.7475500106811523,,3.7475500106811523
22000,cql,CartPole-v1,,,5.243225574493408,,,,,0.394157350063324,,0.394157350063324
24000,cql,CartPole-v1,,,5.052496910095215,,,,,0.3531547486782074,,0.3531547486782074
26000,cql,CartPole-v1,,,6.415389537811279,,,,,0.5016177892684937,,0.5016177892684937
28000,cql,CartPole-v1,,,6.276737689971924,,,,,0.3947257399559021,,0.3947257399559021
30000,cql,CartPole-v1,,,6.393784523010254,,,,,0.3335321545600891,,0.3335321545600891
32000,cql,CartPole-v1,,,6.86299467086792,,,,,0.647862434387207,,0.647862434387207
34000,cql,CartPole-v1,,,7.342784881591797,,,,,0.4117157459259033,,0.4117157459259033
36000,cql,CartPole-v1,,,7.281706809997559,,,,,0.331953227519989,,0.331953227519989
38000,cql,CartPole-v1,,,7.462587356567383,,,,,0.31816038489341736,,0.31816038489341736
40000,cql,CartPole-v1,,,6.766491413116455,,,,,0.32622194290161133,,0.32622194290161133
42000,cql,CartPole-v1,,,7.279276371002197,,,,,0.2535706162452698,,0.2535706162452698
44000,cql,CartPole-v1,,,7.671999454498291,,,,,0.3006160855293274,,0.3006160855293274
46000,cql,CartPole-v1,,,8.37711238861084,,,,,0.4153580963611603,,0.4153580963611603
48000,cql,CartPole-v1,,,8.026686668395996,,,,,0.31697383522987366,,0.31697383522987366
50000,cql,CartPole-v1,,,6.90915060043335,,,,,0.2828645408153534,,0.2828645408153534
