episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,iql,CartPole-v1,observational,iql,0.25,0.07661772519350052,14.698046684265137,,,,,,,,,,,2.4778716564178467,0.4778716564178467,93.09748840332031,,15.838207244873047,
4000,iql,CartPole-v1,observational,iql,0.25,0.16879361867904663,19.723957061767578,,,,,,,,,,,4.237905502319336,2.237905502319336,75.55328369140625,,15.838207244873047,
6000,iql,CartPole-v1,observational,iql,0.25,0.16673628985881805,21.551471710205078,,,,,,,,,,,5.816786766052246,3.816786766052246,93.0580825805664,,15.838207244873047,
8000,iql,CartPole-v1,observational,iql,0.25,0.09463787823915482,23.001861572265625,,,,,,,,,,,6.7136030197143555,4.7136030197143555,119.7174072265625,,15.838207244873047,
10000,iql,CartPole-v1,observational,iql,0.25,0.2580772638320923,24.181318283081055,,,,,,,,,,,7.542795181274414,5.542795181274414,146.74661254882812,,15.838207244873047,
12000,iql,CartPole-v1,observational,iql,0.25,0.31614187359809875,24.91036033630371,,,,,,,,,,,8.140188217163086,6.140188217163086,167.06007385253906,,15.838207244873047,
14000,iql,CartPole-v1,observational,iql,0.25,0.1815476268529892,25.190784454345703,,,,,,,,,,,8.417802810668945,6.417802810668945,174.98785400390625,,15.838207244873047,
16000,iql,CartPole-v1,observational,iql,0.25,0.24281379580497742,25.46745491027832,,,,,,,,,,,8.192011833190918,6.192011833190918,177.90609741210938,,15.838207244873047,
18000,iql,CartPole-v1,observational,iql,0.25,0.20005680620670319,25.569156646728516,,,,,,,,,,,8.26528549194336,6.265285491943359,185.3566131591797,,15.838207244873047,
20000,iql,CartPole-v1,observational,iql,0.25,0.12157956510782242,25.474367141723633,,,,,,,,,,,8.457321166992188,6.4573211669921875,183.5504150390625,,15.838207244873047,
22000,iql,CartPole-v1,observational,iql,0.25,0.2410132884979248,25.727142333984375,,,,,,,,,,,8.552541732788086,6.552541732788086,190.5808868408203,,15.838207244873047,
24000,iql,CartPole-v1,observational,iql,0.25,0.0966905727982521,26.03031349182129,,,,,,,,,,,8.659536361694336,6.659536361694336,200.9796142578125,,15.838207244873047,
26000,iql,CartPole-v1,observational,iql,0.25,0.2737658619880676,26.138399124145508,,,,,,,,,,,8.771549224853516,6.771549224853516,204.77783203125,,15.838207244873047,
28000,iql,CartPole-v1,observational,iql,0.25,0.12610292434692383,25.64729881286621,,,,,,,,,,,8.575556755065918,6.575556755065918,195.2178955078125,,15.838207244873047,
30000,iql,CartPole-v1,observational,iql,0.25,0.19126449525356293,26.041244506835938,,,,,,,,,,,8.911401748657227,6.911401748657227,206.87014770507812,,15.838207244873047,
32000,iql,CartPole-v1,observational,iql,0.25,0.4190019965171814,26.35256004333496,,,,,,,,,,,8.831063270568848,6.831063270568848,210.88978576660156,,15.838207244873047,
34000,iql,CartPole-v1,observational,iql,0.25,0.32914167642593384,26.132020950317383,,,,,,,,,,,9.00958251953125,7.00958251953125,209.61553955078125,,15.838207244873047,
36000,iql,CartPole-v1,observational,iql,0.25,0.15997196733951569,26.43496322631836,,,,,,,,,,,8.900779724121094,6.900779724121094,214.78822326660156,,15.838207244873047,
38000,iql,CartPole-v1,observational,iql,0.25,0.2629919648170471,26.15193748474121,,,,,,,,,,,9.034988403320312,7.0349884033203125,213.2606658935547,,15.838207244873047,
40000,iql,CartPole-v1,observational,iql,0.25,0.24292650818824768,26.627470016479492,,,,,,,,,,,9.277671813964844,7.277671813964844,224.53985595703125,,15.838207244873047,
42000,iql,CartPole-v1,observational,iql,0.25,0.13853931427001953,26.50675392150879,,,,,,,,,,,9.02223014831543,7.02223014831543,221.25070190429688,,15.838207244873047,
44000,iql,CartPole-v1,observational,iql,0.25,0.13844889402389526,26.258432388305664,,,,,,,,,,,8.722644805908203,6.722644805908203,216.80062866210938,,15.838207244873047,
46000,iql,CartPole-v1,observational,iql,0.25,0.31337353587150574,26.040727615356445,,,,,,,,,,,8.869132995605469,6.869132995605469,212.52072143554688,,15.838207244873047,
48000,iql,CartPole-v1,observational,iql,0.25,0.11392833292484283,26.354990005493164,,,,,,,,,,,9.2167387008667,7.216738700866699,220.2324676513672,,15.838207244873047,
50000,iql,CartPole-v1,observational,iql,0.25,0.10787184536457062,26.12824821472168,,,,,,,,,,,9.23909854888916,7.23909854888916,213.6511688232422,,15.838207244873047,
