episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,cql,CartPole-v1,,,1.2669270038604736,,,,,0.20674826204776764,,0.20674826204776764
4000,cql,CartPole-v1,,,2.6924092769622803,,,,,0.37682992219924927,,0.37682992219924927
6000,cql,CartPole-v1,,,3.9894394874572754,,,,,0.9816054105758667,,0.9816054105758667
8000,cql,CartPole-v1,,,4.60483980178833,,,,,0.3472321331501007,,0.3472321331501007
10000,cql,CartPole-v1,,,5.166122913360596,,,,,0.37128621339797974,,0.37128621339797974
12000,cql,CartPole-v1,,,5.364786624908447,,,,,0.5439310073852539,,0.5439310073852539
14000,cql,CartPole-v1,,,5.953677177429199,,,,,0.33343183994293213,,0.33343183994293213
16000,cql,CartPole-v1,,,7.4524760246276855,,,,,0.4219871759414673,,0.4219871759414673
18000,cql,CartPole-v1,,,6.647053241729736,,,,,0.30491796135902405,,0.30491796135902405
20000,cql,CartPole-v1,,,9.573238372802734,,,,,1.478047490119934,,1.478047490119934
22000,cql,CartPole-v1,,,7.806610584259033,,,,,0.5949350595474243,,0.5949350595474243
24000,cql,CartPole-v1,,,7.350881099700928,,,,,0.324557363986969,,0.324557363986969
26000,cql,CartPole-v1,,,9.775349617004395,,,,,0.7815818786621094,,0.7815818786621094
28000,cql,CartPole-v1,,,9.391762733459473,,,,,0.38502955436706543,,0.38502955436706543
30000,cql,CartPole-v1,,,9.729423522949219,,,,,0.46154898405075073,,0.46154898405075073
32000,cql,CartPole-v1,,,10.152239799499512,,,,,0.7125873565673828,,0.7125873565673828
34000,cql,CartPole-v1,,,11.13527774810791,,,,,0.4479679465293884,,0.4479679465293884
36000,cql,CartPole-v1,,,10.810588836669922,,,,,0.26547959446907043,,0.26547959446907043
38000,cql,CartPole-v1,,,11.12868595123291,,,,,0.37878260016441345,,0.37878260016441345
40000,cql,CartPole-v1,,,9.897513389587402,,,,,0.3696388304233551,,0.3696388304233551
42000,cql,CartPole-v1,,,10.496322631835938,,,,,0.2843782901763916,,0.2843782901763916
44000,cql,CartPole-v1,,,11.336812973022461,,,,,0.2754712998867035,,0.2754712998867035
46000,cql,CartPole-v1,,,12.627969741821289,,,,,0.7813405990600586,,0.7813405990600586
48000,cql,CartPole-v1,,,12.127485275268555,,,,,0.576256513595581,,0.576256513595581
50000,cql,CartPole-v1,,,10.295496940612793,,,,,0.5284789800643921,,0.5284789800643921
