episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,cql,CartPole-v1,observational,cql,0.25,1.3602992296218872,21.944957733154297,,,,,,,,,,,-0.03152131289243698,2.031521312892437,7134.61962890625,,90.68882751464844,
4000,cql,CartPole-v1,observational,cql,0.25,0.9376558065414429,38.66796875,,,,,,,,,,,-0.5558232665061951,2.555823266506195,5050.41796875,,90.68882751464844,
6000,cql,CartPole-v1,observational,cql,0.25,1.4021493196487427,53.67338180541992,,,,,,,,,,,-0.9185401201248169,2.918540120124817,3645.763671875,,90.68882751464844,
8000,cql,CartPole-v1,observational,cql,0.25,7.04628849029541,67.11238098144531,,,,,,,,,,,-1.074842095375061,3.074842095375061,2757.8125,,90.68882751464844,
10000,cql,CartPole-v1,observational,cql,0.25,6.5648274421691895,79.04014587402344,,,,,,,,,,,-1.2901350259780884,3.2901350259780884,2249.883544921875,,90.68882751464844,
12000,cql,CartPole-v1,observational,cql,0.25,7.20945930480957,89.973876953125,,,,,,,,,,,-1.3764387369155884,3.3764387369155884,2047.86572265625,,90.68882751464844,
14000,cql,CartPole-v1,observational,cql,0.25,2.027768135070801,99.47189331054688,,,,,,,,,,,-1.4125642776489258,3.412564277648926,2054.11669921875,,90.68882751464844,
16000,cql,CartPole-v1,observational,cql,0.25,6.453669548034668,108.05358123779297,,,,,,,,,,,-1.6277854442596436,3.6277854442596436,2227.0615234375,,90.68882751464844,
18000,cql,CartPole-v1,observational,cql,0.25,6.503819465637207,116.01344299316406,,,,,,,,,,,-1.701299786567688,3.701299786567688,2532.359619140625,,90.68882751464844,
20000,cql,CartPole-v1,observational,cql,0.25,12.518186569213867,123.23584747314453,,,,,,,,,,,-1.9549404382705688,3.954940438270569,2932.048095703125,,90.68882751464844,
22000,cql,CartPole-v1,observational,cql,0.25,4.107480525970459,129.84249877929688,,,,,,,,,,,-1.8808096647262573,3.8808096647262573,3376.878173828125,,90.68882751464844,
24000,cql,CartPole-v1,observational,cql,0.25,2.7267189025878906,135.64366149902344,,,,,,,,,,,-2.107257604598999,4.107257604598999,3853.908203125,,90.68882751464844,
26000,cql,CartPole-v1,observational,cql,0.25,4.017301559448242,141.1940460205078,,,,,,,,,,,-2.1519508361816406,4.151950836181641,4389.0380859375,,90.68882751464844,
28000,cql,CartPole-v1,observational,cql,0.25,9.229665756225586,145.8526611328125,,,,,,,,,,,-2.256054401397705,4.256054401397705,4884.65283203125,,90.68882751464844,
30000,cql,CartPole-v1,observational,cql,0.25,15.95958137512207,150.45266723632812,,,,,,,,,,,-2.1914987564086914,4.191498756408691,5423.34033203125,,90.68882751464844,
32000,cql,CartPole-v1,observational,cql,0.25,5.574039459228516,153.86831665039062,,,,,,,,,,,-2.1203765869140625,4.1203765869140625,5829.3388671875,,90.68882751464844,
34000,cql,CartPole-v1,observational,cql,0.25,4.825117111206055,157.14700317382812,,,,,,,,,,,-2.0528247356414795,4.0528247356414795,6248.58203125,,90.68882751464844,
36000,cql,CartPole-v1,observational,cql,0.25,3.1039819717407227,159.9495086669922,,,,,,,,,,,-2.3541040420532227,4.354104042053223,6626.48828125,,90.68882751464844,
38000,cql,CartPole-v1,observational,cql,0.25,4.915432929992676,163.22756958007812,,,,,,,,,,,-2.411879062652588,4.411879062652588,7108.38916015625,,90.68882751464844,
40000,cql,CartPole-v1,observational,cql,0.25,9.639104843139648,166.10614013671875,,,,,,,,,,,-2.480203151702881,4.480203151702881,7539.24853515625,,90.68882751464844,
42000,cql,CartPole-v1,observational,cql,0.25,3.912823438644409,169.09629821777344,,,,,,,,,,,-2.611593723297119,4.611593723297119,8020.12060546875,,90.68882751464844,
44000,cql,CartPole-v1,observational,cql,0.25,4.076597213745117,171.8498992919922,,,,,,,,,,,-2.7189362049102783,4.718936204910278,8475.916015625,,90.68882751464844,
46000,cql,CartPole-v1,observational,cql,0.25,4.4140520095825195,174.62466430664062,,,,,,,,,,,-2.7357735633850098,4.73577356338501,8960.70703125,,90.68882751464844,
48000,cql,CartPole-v1,observational,cql,0.25,8.49109172821045,177.12156677246094,,,,,,,,,,,-2.7179019451141357,4.717901945114136,9420.294921875,,90.68882751464844,
50000,cql,CartPole-v1,observational,cql,0.25,9.743942260742188,179.7354736328125,,,,,,,,,,,-2.7827610969543457,4.782761096954346,9925.298828125,,90.68882751464844,
