episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,iql,CartPole-v1,observational,iql,0.25,1.4917856454849243,15.203084945678711,,,,,,,,,,,2.8936705589294434,0.8936705589294434,132.0902862548828,,16.49422264099121,
4000,iql,CartPole-v1,observational,iql,0.25,1.6390585899353027,20.460880279541016,,,,,,,,,,,4.503984451293945,2.5039844512939453,109.52508544921875,,16.49422264099121,
6000,iql,CartPole-v1,observational,iql,0.25,1.6321126222610474,22.36317253112793,,,,,,,,,,,6.154126167297363,4.154126167297363,125.2161865234375,,16.49422264099121,
8000,iql,CartPole-v1,observational,iql,0.25,1.5357916355133057,23.88680648803711,,,,,,,,,,,7.180519104003906,5.180519104003906,153.3042755126953,,16.49422264099121,
10000,iql,CartPole-v1,observational,iql,0.25,1.6414225101470947,25.210561752319336,,,,,,,,,,,8.221664428710938,6.2216644287109375,183.83091735839844,,16.49422264099121,
12000,iql,CartPole-v1,observational,iql,0.25,1.6518473625183105,26.106204986572266,,,,,,,,,,,8.815937042236328,6.815937042236328,209.24757385253906,,16.49422264099121,
14000,iql,CartPole-v1,observational,iql,0.25,1.7483649253845215,26.544565200805664,,,,,,,,,,,9.190218925476074,7.190218925476074,225.1280975341797,,16.49422264099121,
16000,iql,CartPole-v1,observational,iql,0.25,1.6999815702438354,26.897321701049805,,,,,,,,,,,9.15048599243164,7.150485992431641,229.46530151367188,,16.49422264099121,
18000,iql,CartPole-v1,observational,iql,0.25,1.6655960083007812,26.84686279296875,,,,,,,,,,,9.115140914916992,7.115140914916992,231.40402221679688,,16.49422264099121,
20000,iql,CartPole-v1,observational,iql,0.25,1.583726406097412,26.763837814331055,,,,,,,,,,,9.256058692932129,7.256058692932129,230.04391479492188,,16.49422264099121,
22000,iql,CartPole-v1,observational,iql,0.25,1.79135000705719,27.123048782348633,,,,,,,,,,,9.355484962463379,7.355484962463379,240.33888244628906,,16.49422264099121,
24000,iql,CartPole-v1,observational,iql,0.25,1.6220448017120361,27.35995101928711,,,,,,,,,,,9.457265853881836,7.457265853881836,250.28648376464844,,16.49422264099121,
26000,iql,CartPole-v1,observational,iql,0.25,1.6279773712158203,27.487014770507812,,,,,,,,,,,9.585749626159668,7.585749626159668,254.3204345703125,,16.49422264099121,
28000,iql,CartPole-v1,observational,iql,0.25,1.5643601417541504,27.034461975097656,,,,,,,,,,,9.367491722106934,7.367491722106934,244.65728759765625,,16.49422264099121,
30000,iql,CartPole-v1,observational,iql,0.25,1.7751026153564453,27.583431243896484,,,,,,,,,,,9.76758861541748,7.7675886154174805,260.1875,,16.49422264099121,
32000,iql,CartPole-v1,observational,iql,0.25,1.8185961246490479,27.847484588623047,,,,,,,,,,,9.586004257202148,7.586004257202148,263.2586364746094,,16.49422264099121,
34000,iql,CartPole-v1,observational,iql,0.25,1.8516358137130737,27.448318481445312,,,,,,,,,,,9.76138687133789,7.761386871337891,257.0875549316406,,16.49422264099121,
36000,iql,CartPole-v1,observational,iql,0.25,1.608170509338379,27.99465560913086,,,,,,,,,,,9.729557991027832,7.729557991027832,267.29644775390625,,16.49422264099121,
38000,iql,CartPole-v1,observational,iql,0.25,1.6766297817230225,27.6722354888916,,,,,,,,,,,9.881512641906738,7.881512641906738,264.1728210449219,,16.49422264099121,
40000,iql,CartPole-v1,observational,iql,0.25,1.6474969387054443,28.205028533935547,,,,,,,,,,,10.080894470214844,8.080894470214844,278.97857666015625,,16.49422264099121,
42000,iql,CartPole-v1,observational,iql,0.25,1.6327893733978271,28.17937660217285,,,,,,,,,,,9.868693351745605,7.8686933517456055,277.2730407714844,,16.49422264099121,
44000,iql,CartPole-v1,observational,iql,0.25,1.5017132759094238,27.94202995300293,,,,,,,,,,,9.502384185791016,7.502384185791016,272.3994445800781,,16.49422264099121,
46000,iql,CartPole-v1,observational,iql,0.25,1.86079740524292,27.69890022277832,,,,,,,,,,,9.672884941101074,7.672884941101074,267.7099609375,,16.49422264099121,
48000,iql,CartPole-v1,observational,iql,0.25,1.5978374481201172,28.07730484008789,,,,,,,,,,,9.978754043579102,7.978754043579102,279.3761291503906,,16.49422264099121,
50000,iql,CartPole-v1,observational,iql,0.25,1.6424356698989868,27.74409294128418,,,,,,,,,,,10.07623291015625,8.07623291015625,269.5047607421875,,16.49422264099121,
