episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,cql,CartPole-v1,observational,cql,0.25,1.0849040746688843,13.395177841186523,,,,,,,,,,,0.1469138264656067,0.3530861735343933,2536.122802734375,,54.180362701416016,
4000,cql,CartPole-v1,observational,cql,0.25,0.9448643922805786,24.400888442993164,,,,,,,,,,,0.11384847015142441,0.3861515298485756,1716.9305419921875,,54.180362701416016,
6000,cql,CartPole-v1,observational,cql,0.25,1.24826979637146,34.35536193847656,,,,,,,,,,,-0.10173649340867996,0.60173649340868,1194.7430419921875,,54.180362701416016,
8000,cql,CartPole-v1,observational,cql,0.25,2.531566619873047,43.206844329833984,,,,,,,,,,,-0.2101759910583496,0.7101759910583496,897.1436767578125,,54.180362701416016,
10000,cql,CartPole-v1,observational,cql,0.25,1.459040641784668,51.20029067993164,,,,,,,,,,,-0.18919560313224792,0.6891956031322479,769.3862915039062,,54.180362701416016,
12000,cql,CartPole-v1,observational,cql,0.25,1.8809809684753418,58.82495880126953,,,,,,,,,,,-0.3192118704319,0.8192118704319,771.1842651367188,,54.180362701416016,
14000,cql,CartPole-v1,observational,cql,0.25,1.5459542274475098,65.5667724609375,,,,,,,,,,,-0.36373889446258545,0.8637388944625854,868.5982666015625,,54.180362701416016,
16000,cql,CartPole-v1,observational,cql,0.25,2.2361526489257812,71.67736053466797,,,,,,,,,,,-0.4789182245731354,0.9789182245731354,1036.8802490234375,,54.180362701416016,
18000,cql,CartPole-v1,observational,cql,0.25,3.8177149295806885,77.34169006347656,,,,,,,,,,,-0.4885484576225281,0.9885484576225281,1255.4378662109375,,54.180362701416016,
20000,cql,CartPole-v1,observational,cql,0.25,3.847099781036377,82.26714324951172,,,,,,,,,,,-0.5676706433296204,1.0676706433296204,1499.8729248046875,,54.180362701416016,
22000,cql,CartPole-v1,observational,cql,0.25,1.9480178356170654,86.8177261352539,,,,,,,,,,,-0.5031291246414185,1.0031291246414185,1768.2928466796875,,54.180362701416016,
24000,cql,CartPole-v1,observational,cql,0.25,1.9236018657684326,90.81271362304688,,,,,,,,,,,-0.6428346633911133,1.1428346633911133,2037.755859375,,54.180362701416016,
26000,cql,CartPole-v1,observational,cql,0.25,2.6091575622558594,94.40645599365234,,,,,,,,,,,-0.6320012211799622,1.1320012211799622,2304.4912109375,,54.180362701416016,
28000,cql,CartPole-v1,observational,cql,0.25,4.821141242980957,97.36103057861328,,,,,,,,,,,-0.7430422902107239,1.2430422902107239,2543.330078125,,54.180362701416016,
30000,cql,CartPole-v1,observational,cql,0.25,5.390865325927734,100.20340728759766,,,,,,,,,,,-0.6167433857917786,1.1167433857917786,2793.694091796875,,54.180362701416016,
32000,cql,CartPole-v1,observational,cql,0.25,2.7730188369750977,102.25094604492188,,,,,,,,,,,-0.7169496417045593,1.2169496417045593,2983.44873046875,,54.180362701416016,
34000,cql,CartPole-v1,observational,cql,0.25,2.6179757118225098,104.15524291992188,,,,,,,,,,,-0.7014094591140747,1.2014094591140747,3169.5078125,,54.180362701416016,
36000,cql,CartPole-v1,observational,cql,0.25,1.8261245489120483,105.55521392822266,,,,,,,,,,,-0.7783248424530029,1.278324842453003,3310.883544921875,,54.180362701416016,
38000,cql,CartPole-v1,observational,cql,0.25,3.411470413208008,106.65477752685547,,,,,,,,,,,-0.817358136177063,1.317358136177063,3427.339599609375,,54.180362701416016,
40000,cql,CartPole-v1,observational,cql,0.25,5.194113731384277,107.36663055419922,,,,,,,,,,,-0.8274661302566528,1.3274661302566528,3505.109375,,54.180362701416016,
42000,cql,CartPole-v1,observational,cql,0.25,2.2776546478271484,107.90806579589844,,,,,,,,,,,-0.8614451885223389,1.3614451885223389,3568.2080078125,,54.180362701416016,
44000,cql,CartPole-v1,observational,cql,0.25,2.7547101974487305,108.17242431640625,,,,,,,,,,,-0.9609361886978149,1.460936188697815,3602.2431640625,,54.180362701416016,
46000,cql,CartPole-v1,observational,cql,0.25,3.0227370262145996,108.23033142089844,,,,,,,,,,,-0.9875561594963074,1.4875561594963074,3613.880859375,,54.180362701416016,
48000,cql,CartPole-v1,observational,cql,0.25,8.47236156463623,108.26505279541016,,,,,,,,,,,-1.032886266708374,1.532886266708374,3623.59619140625,,54.180362701416016,
50000,cql,CartPole-v1,observational,cql,0.25,4.114768028259277,108.45642852783203,,,,,,,,,,,-1.0620591640472412,1.5620591640472412,3653.07275390625,,54.180362701416016,
