episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,iql,CartPole-v1,observational,iql,0.0,0.18489152193069458,9.671525955200195,,,,,,,,,,,0.3244164288043976,0.3244164288043976,252.38551330566406,,19.606164932250977,
4000,iql,CartPole-v1,observational,iql,0.0,0.1187639907002449,16.778465270996094,,,,,,,,,,,1.1940205097198486,1.1940205097198486,133.78256225585938,,19.606164932250977,
6000,iql,CartPole-v1,observational,iql,0.0,0.13519346714019775,21.58973503112793,,,,,,,,,,,1.8540154695510864,1.8540154695510864,102.39036560058594,,19.606164932250977,
8000,iql,CartPole-v1,observational,iql,0.0,0.07015591114759445,25.369693756103516,,,,,,,,,,,2.4968135356903076,2.4968135356903076,117.16191101074219,,19.606164932250977,
10000,iql,CartPole-v1,observational,iql,0.0,0.16161760687828064,28.089458465576172,,,,,,,,,,,3.241460084915161,3.241460084915161,148.92872619628906,,19.606164932250977,
12000,iql,CartPole-v1,observational,iql,0.0,0.22717133164405823,30.160585403442383,,,,,,,,,,,3.912034273147583,3.912034273147583,188.1990203857422,,19.606164932250977,
14000,iql,CartPole-v1,observational,iql,0.0,0.1549987494945526,31.819454193115234,,,,,,,,,,,4.398578643798828,4.398578643798828,228.45266723632812,,19.606164932250977,
16000,iql,CartPole-v1,observational,iql,0.0,0.37499040365219116,33.64657211303711,,,,,,,,,,,4.6370978355407715,4.6370978355407715,280.2146301269531,,19.606164932250977,
18000,iql,CartPole-v1,observational,iql,0.0,0.11405551433563232,35.181541442871094,,,,,,,,,,,5.090500354766846,5.090500354766846,331.4105224609375,,19.606164932250977,
20000,iql,CartPole-v1,observational,iql,0.0,0.26358866691589355,36.50718307495117,,,,,,,,,,,5.346110820770264,5.346110820770264,380.0211181640625,,19.606164932250977,
22000,iql,CartPole-v1,observational,iql,0.0,0.24012823402881622,37.61186599731445,,,,,,,,,,,5.631792068481445,5.631792068481445,423.9537658691406,,19.606164932250977,
24000,iql,CartPole-v1,observational,iql,0.0,0.47898560762405396,38.56245422363281,,,,,,,,,,,5.8658270835876465,5.8658270835876465,464.1539306640625,,19.606164932250977,
26000,iql,CartPole-v1,observational,iql,0.0,0.41606536507606506,39.06766128540039,,,,,,,,,,,6.054072856903076,6.054072856903076,488.841064453125,,19.606164932250977,
28000,iql,CartPole-v1,observational,iql,0.0,0.20243346691131592,39.72650909423828,,,,,,,,,,,6.2226243019104,6.2226243019104,518.6823120117188,,19.606164932250977,
30000,iql,CartPole-v1,observational,iql,0.0,0.6337513327598572,40.151336669921875,,,,,,,,,,,6.279421329498291,6.279421329498291,541.8341674804688,,19.606164932250977,
32000,iql,CartPole-v1,observational,iql,0.0,0.773158848285675,40.292659759521484,,,,,,,,,,,6.245924949645996,6.245924949645996,552.5889282226562,,19.606164932250977,
34000,iql,CartPole-v1,observational,iql,0.0,0.2643159031867981,40.709861755371094,,,,,,,,,,,6.392444610595703,6.392444610595703,573.6167602539062,,19.606164932250977,
36000,iql,CartPole-v1,observational,iql,0.0,0.2134537696838379,40.624542236328125,,,,,,,,,,,6.379327297210693,6.379327297210693,570.5396728515625,,19.606164932250977,
38000,iql,CartPole-v1,observational,iql,0.0,0.7551876306533813,41.191673278808594,,,,,,,,,,,6.644311904907227,6.644311904907227,592.92431640625,,19.606164932250977,
40000,iql,CartPole-v1,observational,iql,0.0,0.18643119931221008,41.3194580078125,,,,,,,,,,,6.652518272399902,6.652518272399902,605.3203125,,19.606164932250977,
42000,iql,CartPole-v1,observational,iql,0.0,0.2598028779029846,41.25476837158203,,,,,,,,,,,6.472596645355225,6.472596645355225,603.1845092773438,,19.606164932250977,
44000,iql,CartPole-v1,observational,iql,0.0,0.2332254946231842,41.579708099365234,,,,,,,,,,,6.808408737182617,6.808408737182617,617.248291015625,,19.606164932250977,
46000,iql,CartPole-v1,observational,iql,0.0,0.42085134983062744,41.76631546020508,,,,,,,,,,,6.59750509262085,6.59750509262085,625.6275024414062,,19.606164932250977,
48000,iql,CartPole-v1,observational,iql,0.0,0.19663527607917786,42.221580505371094,,,,,,,,,,,6.6663498878479,6.6663498878479,649.7158203125,,19.606164932250977,
50000,iql,CartPole-v1,observational,iql,0.0,0.3125227689743042,42.1076774597168,,,,,,,,,,,6.865272521972656,6.865272521972656,646.6404418945312,,19.606164932250977,
