episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost
156,cql,CartPole-v1,observational,cql,0.0,9.763596534729004,70.2637710571289,79.33702087402344,-9.073249816894531,135.40257263183594,0.9720000624656677,0.9755849838256836,0.9917058348655701,0.9950560927391052,,,
156,cql,CartPole-v1,proximal,cql,0.0,11.489953994750977,91.05989074707031,79.33702087402344,11.722869873046875,219.74209594726562,0.5430000424385071,0.9621363282203674,0.9896262884140015,0.6597409844398499,,,
156,cql,CartPole-v1,oracle_u,cql,0.0,10.12000846862793,79.33702087402344,79.33702087402344,0.0,0.0,1.0,1.0,1.0,1.0,,,
166,cql,CartPole-v1,observational,cql,0.0,10.132890701293945,70.021728515625,81.79580688476562,-11.774078369140625,240.7488555908203,0.32850000262260437,0.9550207257270813,0.9827678203582764,0.4312838613986969,,,
166,cql,CartPole-v1,proximal,cql,0.0,12.832984924316406,99.86378479003906,81.79580688476562,18.067977905273438,456.2807312011719,0.8187500238418579,0.9428160786628723,0.9957817792892456,0.8552774786949158,,,
166,cql,CartPole-v1,oracle_u,cql,0.0,11.686014175415039,81.79580688476562,81.79580688476562,0.0,0.0,1.0,1.0,1.0,1.0,,,
176,cql,CartPole-v1,observational,cql,0.0,9.001212120056152,68.55216217041016,89.03174591064453,-20.479583740234375,588.0712280273438,0.659000039100647,0.9389804601669312,0.9889376759529114,0.9335740208625793,,,
176,cql,CartPole-v1,proximal,cql,0.0,11.094191551208496,97.63075256347656,89.03174591064453,8.599006652832031,140.23934936523438,0.7197500467300415,0.9760141968727112,0.9923330545425415,0.7445524334907532,,,
176,cql,CartPole-v1,oracle_u,cql,0.0,10.999054908752441,89.03174591064453,89.03174591064453,0.0,0.0,1.0,1.0,1.0,1.0,,,
187,cql,CartPole-v1,observational,cql,0.0,10.105335235595703,69.73905181884766,89.9362564086914,-20.19720458984375,616.2901611328125,0.5065000057220459,0.9219703674316406,0.9721238017082214,0.7044916749000549,,,
187,cql,CartPole-v1,proximal,cql,0.0,12.272704124450684,94.12629699707031,89.9362564086914,4.190040588378906,42.16241455078125,0.658750057220459,0.9907853007316589,0.9975400567054749,0.7653571963310242,,,
187,cql,CartPole-v1,oracle_u,cql,0.0,11.566680908203125,89.9362564086914,89.9362564086914,0.0,0.0,1.0,1.0,1.0,1.0,,,
197,cql,CartPole-v1,observational,cql,0.0,10.252598762512207,70.55204772949219,92.79916381835938,-22.247116088867188,754.1517333984375,0.42000001668930054,0.9137134552001953,0.9745122194290161,0.5999497175216675,,,
197,cql,CartPole-v1,proximal,cql,0.0,11.394326210021973,90.82836151123047,92.79916381835938,-1.9708023071289062,71.79924011230469,0.8365000486373901,0.9773929119110107,0.9891371726989746,0.809275209903717,,,
197,cql,CartPole-v1,oracle_u,cql,0.0,11.758173942565918,92.79916381835938,92.79916381835938,0.0,0.0,1.0,1.0,1.0,1.0,,,
208,cql,CartPole-v1,observational,cql,0.0,9.883472442626953,70.12268829345703,94.37726593017578,-24.25457763671875,904.1058959960938,0.5350000262260437,0.8971550464630127,0.9653306007385254,0.8361766338348389,,,
208,cql,CartPole-v1,proximal,cql,0.0,11.422399520874023,90.6511459350586,94.37726593017578,-3.7261199951171875,34.933414459228516,0.8677500486373901,0.9931454062461853,0.9971147775650024,0.8726590275764465,,,
208,cql,CartPole-v1,oracle_u,cql,0.0,11.784491539001465,94.37726593017578,94.37726593017578,0.0,0.0,1.0,1.0,1.0,1.0,,,
218,cql,CartPole-v1,observational,cql,0.0,10.016816139221191,70.31097412109375,91.43498229980469,-21.124008178710938,742.310546875,0.5397500395774841,0.8958384990692139,0.9561007618904114,0.7141225337982178,,,
218,cql,CartPole-v1,proximal,cql,0.0,10.586394309997559,87.15425872802734,91.43498229980469,-4.280723571777344,36.75419998168945,0.5122500061988831,0.9935165643692017,0.9975864887237549,0.7720288634300232,,,
218,cql,CartPole-v1,oracle_u,cql,0.0,11.304101943969727,91.43498229980469,91.43498229980469,0.0,0.0,1.0,1.0,1.0,1.0,,,
228,cql,CartPole-v1,observational,cql,0.0,10.107892036437988,69.14449310302734,92.00160217285156,-22.85710906982422,867.399169921875,0.499500036239624,0.8804771304130554,0.948934018611908,0.7647287249565125,,,
228,cql,CartPole-v1,proximal,cql,0.0,11.933328628540039,94.85801696777344,92.00160217285156,2.856414794921875,30.124107360839844,0.5867500305175781,0.9923893213272095,0.9970645904541016,0.8053283095359802,,,
228,cql,CartPole-v1,oracle_u,cql,0.0,11.417662620544434,92.00160217285156,92.00160217285156,0.0,0.0,1.0,1.0,1.0,1.0,,,
239,cql,CartPole-v1,observational,cql,0.0,10.741742134094238,67.9516372680664,88.21148681640625,-20.259849548339844,754.5054321289062,0.7110000252723694,0.8702161312103271,0.9381682872772217,0.8491561412811279,,,
239,cql,CartPole-v1,proximal,cql,0.0,11.483746528625488,87.6850357055664,88.21148681640625,-0.5264511108398438,20.77771759033203,0.7927500605583191,0.9922665357589722,0.996147096157074,0.8548213839530945,,,
239,cql,CartPole-v1,oracle_u,cql,0.0,11.749443054199219,88.21148681640625,88.21148681640625,0.0,0.0,1.0,1.0,1.0,1.0,,,
249,cql,CartPole-v1,observational,cql,0.0,10.055253982543945,67.06449127197266,91.44183349609375,-24.377342224121094,1060.2265625,0.5722500085830688,0.8360234498977661,0.9213375449180603,0.7853963375091553,,,
249,cql,CartPole-v1,proximal,cql,0.0,9.409880638122559,80.91753387451172,91.44183349609375,-10.524299621582031,163.10000610351562,0.6620000600814819,0.9815816879272461,0.9961518049240112,0.8332350254058838,,,
249,cql,CartPole-v1,oracle_u,cql,0.0,10.60486888885498,91.44183349609375,91.44183349609375,0.0,0.0,1.0,1.0,1.0,1.0,,,
