episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost
0,cql,CartPole-v1,observational,cql,0.0,0.8863162994384766,5.425612449645996,5.702979564666748,-0.27736711502075195,0.09585083276033401,0.9670000672340393,0.9920811653137207,0.9967940449714661,0.9837724566459656,,,
0,cql,CartPole-v1,proximal,cql,0.0,0.8956673741340637,6.0109357833862305,5.702979564666748,0.3079562187194824,0.12369963526725769,0.9637500643730164,0.9879186153411865,0.996132493019104,0.9948348999023438,,,
0,cql,CartPole-v1,oracle_u,cql,0.0,0.85698401927948,5.702979564666748,5.702979564666748,0.0,0.0,1.0,1.0,1.0,1.0,,,
10,cql,CartPole-v1,observational,cql,0.0,3.425157070159912,23.804391860961914,27.078317642211914,-3.27392578125,25.40387725830078,0.889750063419342,0.9383701682090759,0.9687215089797974,0.9162305593490601,,,
10,cql,CartPole-v1,proximal,cql,0.0,3.8591361045837402,25.372699737548828,27.078317642211914,-1.705617904663086,8.591904640197754,0.9595000743865967,0.9761510491371155,0.9882459044456482,0.9909855723381042,,,
10,cql,CartPole-v1,oracle_u,cql,0.0,3.7510576248168945,27.078317642211914,27.078317642211914,0.0,0.0,1.0,1.0,1.0,1.0,,,
21,cql,CartPole-v1,observational,cql,0.0,6.313284873962402,31.580400466918945,39.452823638916016,-7.87242317199707,132.75978088378906,0.783750057220459,0.8851321935653687,0.9412028193473816,0.9749959111213684,,,
21,cql,CartPole-v1,proximal,cql,0.0,6.035294532775879,41.43561553955078,39.452823638916016,1.9827919006347656,58.00385284423828,0.8662500381469727,0.9122526049613953,0.9558656811714172,0.9511987566947937,,,
21,cql,CartPole-v1,oracle_u,cql,0.0,6.706753253936768,39.452823638916016,39.452823638916016,0.0,0.0,1.0,1.0,1.0,1.0,,,
31,cql,CartPole-v1,observational,cql,0.0,7.084207534790039,38.466026306152344,45.252471923828125,-6.786445617675781,168.86317443847656,0.8382500410079956,0.8583710193634033,0.9315268993377686,0.9668707847595215,,,
31,cql,CartPole-v1,proximal,cql,0.0,7.482001304626465,60.07524490356445,45.252471923828125,14.822772979736328,428.47003173828125,0.7617500424385071,0.7592505216598511,0.9067383408546448,0.9187787175178528,,,
31,cql,CartPole-v1,oracle_u,cql,0.0,7.431085586547852,45.252471923828125,45.252471923828125,0.0,0.0,1.0,1.0,1.0,1.0,,,
42,cql,CartPole-v1,observational,cql,0.0,8.385289192199707,38.737972259521484,46.972877502441406,-8.234905242919922,199.06741333007812,0.8047500252723694,0.8831880688667297,0.9402662515640259,0.9723091721534729,,,
42,cql,CartPole-v1,proximal,cql,0.0,10.280848503112793,65.26172637939453,46.972877502441406,18.288848876953125,601.6945190429688,0.7472500205039978,0.7621889114379883,0.927524745464325,0.9555931091308594,,,
42,cql,CartPole-v1,oracle_u,cql,0.0,9.044082641601562,46.972877502441406,46.972877502441406,0.0,0.0,1.0,1.0,1.0,1.0,,,
52,cql,CartPole-v1,observational,cql,0.0,8.164501190185547,37.05168914794922,52.974300384521484,-15.922611236572266,478.8178405761719,0.7315000295639038,0.851371169090271,0.9272299408912659,0.9662865996360779,,,
52,cql,CartPole-v1,proximal,cql,0.0,12.024361610412598,74.10564422607422,52.974300384521484,21.131343841552734,818.45068359375,0.7385000586509705,0.754636287689209,0.9146555662155151,0.9454042315483093,,,
52,cql,CartPole-v1,oracle_u,cql,0.0,10.631819725036621,52.974300384521484,52.974300384521484,0.0,0.0,1.0,1.0,1.0,1.0,,,
62,cql,CartPole-v1,observational,cql,0.0,7.967706203460693,35.67458724975586,49.84440231323242,-14.169815063476562,393.7237548828125,0.8577500581741333,0.8515198826789856,0.9235609769821167,0.9747583270072937,,,
62,cql,CartPole-v1,proximal,cql,0.0,10.830086708068848,77.47020721435547,49.84440231323242,27.625804901123047,1209.4990234375,0.79625004529953,0.6565320491790771,0.8866157531738281,0.9384641647338867,,,
62,cql,CartPole-v1,oracle_u,cql,0.0,10.058761596679688,49.84440231323242,49.84440231323242,0.0,0.0,1.0,1.0,1.0,1.0,,,
73,cql,CartPole-v1,observational,cql,0.0,8.20559310913086,38.260643005371094,50.75011444091797,-12.489471435546875,428.1993103027344,0.768250048160553,0.7814357280731201,0.8895769715309143,0.9630176424980164,,,
73,cql,CartPole-v1,proximal,cql,0.0,11.002717971801758,84.86549377441406,50.75011444091797,34.115379333496094,1827.03759765625,0.6550000309944153,0.4675222635269165,0.8508946895599365,0.860249400138855,,,
73,cql,CartPole-v1,oracle_u,cql,0.0,10.204239845275879,50.75011444091797,50.75011444091797,0.0,0.0,1.0,1.0,1.0,1.0,,,
83,cql,CartPole-v1,observational,cql,0.0,9.726175308227539,40.28083801269531,55.231414794921875,-14.950576782226562,516.836181640625,0.7892500162124634,0.8187934160232544,0.9058150053024292,0.9418240785598755,,,
83,cql,CartPole-v1,proximal,cql,0.0,12.487157821655273,96.78437805175781,55.231414794921875,41.55296325683594,2989.715576171875,0.6777500510215759,0.21969598531723022,0.7654428482055664,0.570289671421051,,,
83,cql,CartPole-v1,oracle_u,cql,0.0,12.050077438354492,55.231414794921875,55.231414794921875,0.0,0.0,1.0,1.0,1.0,1.0,,,
93,cql,CartPole-v1,observational,cql,0.0,9.577230453491211,40.79829025268555,55.099979400634766,-14.301689147949219,500.84088134765625,0.752500057220459,0.8148694038391113,0.9039978384971619,0.9183534979820251,,,
93,cql,CartPole-v1,proximal,cql,0.0,14.912656784057617,114.89993286132812,55.099979400634766,59.79995346069336,5526.6044921875,0.42125001549720764,-0.2187206745147705,0.7572851181030273,0.45342519879341125,,,
93,cql,CartPole-v1,oracle_u,cql,0.0,10.909725189208984,55.099979400634766,55.099979400634766,0.0,0.0,1.0,1.0,1.0,1.0,,,
104,cql,CartPole-v1,observational,cql,0.0,9.503228187561035,40.02078628540039,59.512786865234375,-19.492000579833984,786.8917846679688,0.7430000305175781,0.7908530235290527,0.8898847699165344,0.8924227952957153,,,
104,cql,CartPole-v1,proximal,cql,0.0,16.769344329833984,132.74757385253906,59.512786865234375,73.23478698730469,8220.4404296875,0.4582500159740448,-0.4683624505996704,0.7337044477462769,0.44444382190704346,,,
104,cql,CartPole-v1,oracle_u,cql,0.0,13.578383445739746,59.512786865234375,59.512786865234375,0.0,0.0,1.0,1.0,1.0,1.0,,,
114,cql,CartPole-v1,observational,cql,0.0,9.261063575744629,39.45773696899414,59.61538314819336,-20.15764617919922,915.5653076171875,0.734000027179718,0.7328485250473022,0.85609370470047,0.8612470626831055,,,
114,cql,CartPole-v1,proximal,cql,0.0,16.24915313720703,142.90435791015625,59.61538314819336,83.28897094726562,10139.08203125,0.4867500364780426,-0.6798295974731445,0.7639315724372864,0.6492636799812317,,,
114,cql,CartPole-v1,oracle_u,cql,0.0,12.387761116027832,59.61538314819336,59.61538314819336,0.0,0.0,1.0,1.0,1.0,1.0,,,
124,cql,CartPole-v1,observational,cql,0.0,9.742749214172363,39.25475311279297,59.655269622802734,-20.400516510009766,984.3348999023438,0.76500004529953,0.6958703398704529,0.8342482447624207,0.875482976436615,,,
124,cql,CartPole-v1,proximal,cql,0.0,22.015405654907227,155.8194122314453,59.655269622802734,96.16413879394531,13322.63671875,0.5827500224113464,-1.1813740730285645,0.7596681714057922,0.6683098077774048,,,
