episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost
0,cql,CartPole-v1,observational,cql,1.0,1.4205548763275146,6.688972473144531,6.437324523925781,0.25164794921875,1.907422423362732,0.057500001043081284,-0.11390471458435059,0.7659317255020142,0.41984066367149353,,,
0,cql,CartPole-v1,proximal,cql,1.0,1.4283539056777954,5.778757572174072,6.437324523925781,-0.658566951751709,3.0265908241271973,0.06700000166893005,-0.5661994218826294,0.7604681849479675,0.46521109342575073,-0.586743862846806,,
0,cql,CartPole-v1,oracle_u,cql,1.0,0.964518666267395,6.437324523925781,6.437324523925781,0.0,0.0,1.0,1.0,1.0,1.0,,,
2,cql,CartPole-v1,observational,cql,1.0,2.7993953227996826,18.07851219177246,12.328792572021484,5.749719619750977,41.56711196899414,0.4635000228881836,0.6736931800842285,0.9339004755020142,0.7636328935623169,,,
2,cql,CartPole-v1,proximal,cql,1.0,1.3950047492980957,12.717856407165527,12.328792572021484,0.38906383514404297,1.794490098953247,0.8130000233650208,0.9369803071022034,0.9685742259025574,0.9186041951179504,0.956829088816856,,
2,cql,CartPole-v1,oracle_u,cql,1.0,1.007390022277832,12.328792572021484,12.328792572021484,0.0,0.0,1.0,1.0,1.0,1.0,,,
4,cql,CartPole-v1,observational,cql,1.0,3.354579448699951,26.665536880493164,16.988845825195312,9.676691055297852,117.3131332397461,0.6385000348091125,0.5793929100036621,0.978603720664978,0.656639814376831,,,
4,cql,CartPole-v1,proximal,cql,1.0,1.6212332248687744,16.958179473876953,16.988845825195312,-0.030666351318359375,0.4780791103839874,0.9207500219345093,0.9915231466293335,0.9959951043128967,0.9823907017707825,0.9959247605346371,,
4,cql,CartPole-v1,oracle_u,cql,1.0,1.374799370765686,16.988845825195312,16.988845825195312,0.0,0.0,1.0,1.0,1.0,1.0,,,
6,cql,CartPole-v1,observational,cql,1.0,5.224493503570557,33.35464096069336,21.023860931396484,12.330780029296875,195.60316467285156,0.7125000357627869,0.5321506261825562,0.9877389073371887,0.7397395372390747,,,
