episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost
20,cql,CartPole-v1,proximal,cql,1.0,2.3837039470672607,49.38442611694336,48.23799514770508,1.1464309692382812,9.512401580810547,0.9340000152587891,0.9740203619003296,0.9886500239372253,0.9901258945465088,0.9760286565729392,,
20,cql,CartPole-v1,oracle_u,cql,1.0,2.430432081222534,48.23799514770508,48.23799514770508,0.0,0.0,1.0,1.0,1.0,1.0,,,
22,cql,CartPole-v1,observational,cql,1.0,7.23354434967041,65.68756866455078,50.04839324951172,15.639175415039062,440.7440490722656,0.8095000386238098,0.4629393219947815,0.8732221722602844,0.9041684865951538,,,
22,cql,CartPole-v1,proximal,cql,1.0,7.381655216217041,51.64268112182617,50.04839324951172,1.5942878723144531,14.143559455871582,0.9465000629425049,0.9682358503341675,0.9858272075653076,0.9875919222831726,0.9679098118610047,,
22,cql,CartPole-v1,oracle_u,cql,1.0,6.784258842468262,50.04839324951172,50.04839324951172,0.0,0.0,1.0,1.0,1.0,1.0,,,
24,cql,CartPole-v1,observational,cql,1.0,4.1992082595825195,68.31389617919922,52.05264663696289,16.261249542236328,483.27264404296875,0.8220000267028809,0.47030967473983765,0.870055079460144,0.9087809920310974,,,
24,cql,CartPole-v1,proximal,cql,1.0,3.524728298187256,53.91584014892578,52.05264663696289,1.8631935119628906,15.3751859664917,0.940500020980835,0.9711883068084717,0.9870495796203613,0.9893028140068054,0.9681852756285443,,
24,cql,CartPole-v1,oracle_u,cql,1.0,3.585020065307617,52.05264663696289,52.05264663696289,0.0,0.0,1.0,1.0,1.0,1.0,,,
27,cql,CartPole-v1,observational,cql,1.0,3.729363203048706,72.66866302490234,54.94524002075195,17.72342300415039,580.0210571289062,0.8360000252723694,0.4321083426475525,0.85090172290802,0.8737078309059143,,,
27,cql,CartPole-v1,proximal,cql,1.0,3.92829966545105,57.184326171875,54.94524002075195,2.239086151123047,13.622455596923828,0.95250004529953,0.9816136956214905,0.9915261268615723,0.9938275814056396,0.9765138602650829,,
27,cql,CartPole-v1,oracle_u,cql,1.0,3.7890164852142334,54.94524002075195,54.94524002075195,0.0,0.0,1.0,1.0,1.0,1.0,,,
29,cql,CartPole-v1,observational,cql,1.0,4.107985019683838,75.2026138305664,56.377925872802734,18.824687957763672,650.0352783203125,0.8132500648498535,0.42429208755493164,0.8465340733528137,0.8538482189178467,,,
29,cql,CartPole-v1,proximal,cql,1.0,3.4290361404418945,58.718753814697266,56.377925872802734,2.3408279418945312,12.750536918640137,0.9507500529289246,0.9858421087265015,0.9932752251625061,0.995886504650116,0.9803848539550231,,
29,cql,CartPole-v1,oracle_u,cql,1.0,3.3070454597473145,56.377925872802734,56.377925872802734,0.0,0.0,1.0,1.0,1.0,1.0,,,
31,cql,CartPole-v1,observational,cql,1.0,5.026930332183838,77.21855926513672,58.06904220581055,19.149517059326172,702.8211669921875,0.8127500414848328,0.38380587100982666,0.8298763632774353,0.8351616263389587,,,
31,cql,CartPole-v1,proximal,cql,1.0,3.8445091247558594,60.6879997253418,58.06904220581055,2.61895751953125,12.888898849487305,0.9540000557899475,0.988945484161377,0.9945026636123657,0.9963240623474121,0.981661197108438,,
31,cql,CartPole-v1,oracle_u,cql,1.0,3.7370901107788086,58.06904220581055,58.06904220581055,0.0,0.0,1.0,1.0,1.0,1.0,,,
33,cql,CartPole-v1,observational,cql,1.0,4.603501319885254,79.34066009521484,59.823909759521484,19.51675033569336,762.8124389648438,0.7942500114440918,0.32813185453414917,0.815471887588501,0.8212511539459229,,,
33,cql,CartPole-v1,proximal,cql,1.0,3.752295732498169,62.43308639526367,59.823909759521484,2.6091766357421875,12.638648986816406,0.9415000677108765,0.9897421598434448,0.9948623776435852,0.9970055818557739,0.9834315116780642,,
33,cql,CartPole-v1,oracle_u,cql,1.0,3.651273727416992,59.823909759521484,59.823909759521484,0.0,0.0,1.0,1.0,1.0,1.0,,,
35,cql,CartPole-v1,observational,cql,1.0,4.767697811126709,81.39044952392578,60.70254898071289,20.68790054321289,797.8786010742188,0.752750039100647,0.3975641131401062,0.8271094560623169,0.8295665383338928,,,
35,cql,CartPole-v1,proximal,cql,1.0,3.953354597091675,63.71772003173828,60.70254898071289,3.0151710510253906,16.429946899414062,0.9467500448226929,0.9880474805831909,0.9940094947814941,0.995842695236206,0.9794079614651982,,
35,cql,CartPole-v1,oracle_u,cql,1.0,3.812865734100342,60.70254898071289,60.70254898071289,0.0,0.0,1.0,1.0,1.0,1.0,,,
37,cql,CartPole-v1,observational,cql,1.0,4.9953389167785645,82.99458312988281,62.47821044921875,20.516372680664062,777.56396484375,0.7557500600814819,0.45737677812576294,0.8395192623138428,0.8679459095001221,,,
37,cql,CartPole-v1,proximal,cql,1.0,4.485952854156494,65.80292510986328,62.47821044921875,3.3247146606445312,21.910547256469727,0.936500072479248,0.9834816455841064,0.9917281866073608,0.9939634203910828,0.9718215500626078,,
37,cql,CartPole-v1,oracle_u,cql,1.0,4.380160808563232,62.47821044921875,62.47821044921875,0.0,0.0,1.0,1.0,1.0,1.0,,,
39,cql,CartPole-v1,observational,cql,1.0,4.6319379806518555,84.39784240722656,63.158851623535156,21.238990783691406,812.7355346679688,0.7405000329017639,0.45715755224227905,0.8390297293663025,0.8615202307701111,,,
39,cql,CartPole-v1,proximal,cql,1.0,4.6192240715026855,67.2707748413086,63.158851623535156,4.1119232177734375,27.87494468688965,0.9267500638961792,0.9835379123687744,0.9917355179786682,0.9922711253166199,0.9657023182845358,,
39,cql,CartPole-v1,oracle_u,cql,1.0,4.401452541351318,63.158851623535156,63.158851623535156,0.0,0.0,1.0,1.0,1.0,1.0,,,
41,cql,CartPole-v1,observational,cql,1.0,4.258652687072754,85.65447998046875,64.83683013916016,20.817649841308594,773.4881591796875,0.7560000419616699,0.516033411026001,0.850878894329071,0.8933831453323364,,,
41,cql,CartPole-v1,proximal,cql,1.0,4.550388813018799,67.93305969238281,64.83683013916016,3.0962295532226562,27.116962432861328,0.9157500267028809,0.9750550985336304,0.9875575304031372,0.9904880523681641,0.9649419811912572,,
41,cql,CartPole-v1,oracle_u,cql,1.0,4.811689853668213,64.83683013916016,64.83683013916016,0.0,0.0,1.0,1.0,1.0,1.0,,,
43,cql,CartPole-v1,observational,cql,1.0,4.719058990478516,86.68079376220703,65.34601593017578,21.33477783203125,813.7947998046875,0.8012500405311584,0.49550312757492065,0.8435941934585571,0.8959726691246033,,,
43,cql,CartPole-v1,proximal,cql,1.0,4.371517181396484,69.72423553466797,65.34601593017578,4.3782196044921875,29.88448143005371,0.9482500553131104,0.9849256277084351,0.9924522638320923,0.992537796497345,0.9632776205534539,,
43,cql,CartPole-v1,oracle_u,cql,1.0,4.043454647064209,65.34601593017578,65.34601593017578,0.0,0.0,1.0,1.0,1.0,1.0,,,
45,cql,CartPole-v1,observational,cql,1.0,9.159225463867188,87.81475830078125,66.94891357421875,20.8658447265625,770.5426635742188,0.8015000224113464,0.5413874387741089,0.8540165424346924,0.9024062752723694,,,
45,cql,CartPole-v1,proximal,cql,1.0,4.503906726837158,70.10955047607422,66.94891357421875,3.1606369018554688,27.917516708374023,0.9025000333786011,0.9754684567451477,0.9876757860183716,0.9892405867576599,0.9637690188640865,,
45,cql,CartPole-v1,oracle_u,cql,1.0,4.487615585327148,66.94891357421875,66.94891357421875,0.0,0.0,1.0,1.0,1.0,1.0,,,
47,cql,CartPole-v1,observational,cql,1.0,4.647272109985352,88.52428436279297,67.33256530761719,21.19171905517578,829.0447998046875,0.831000030040741,0.4957811236381531,0.8378424048423767,0.890739381313324,,,
47,cql,CartPole-v1,proximal,cql,1.0,4.993974685668945,71.618896484375,67.33256530761719,4.2863311767578125,28.754024505615234,0.9355000257492065,0.9862232208251953,0.993106484413147,0.992579996585846,0.9653166819062259,,
47,cql,CartPole-v1,oracle_u,cql,1.0,4.963900089263916,67.33256530761719,67.33256530761719,0.0,0.0,1.0,1.0,1.0,1.0,,,
49,cql,CartPole-v1,observational,cql,1.0,5.232734680175781,89.68901824951172,69.16947174072266,20.519546508789062,861.35693359375,0.8570000529289246,0.4300757646560669,0.8142760992050171,0.8477324843406677,,,
49,cql,CartPole-v1,proximal,cql,1.0,4.910452365875244,72.61503601074219,69.16947174072266,3.4455642700195312,23.514904022216797,0.9607500433921814,0.9849294424057007,0.9925219416618347,0.9909193515777588,0.9727001628417757,,
49,cql,CartPole-v1,oracle_u,cql,1.0,4.294102668762207,69.16947174072266,69.16947174072266,0.0,0.0,1.0,1.0,1.0,1.0,,,
