episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost
6,cql,CartPole-v1,oracle_u,cql,1.0,1.7560620307922363,31.830852508544922,31.830852508544922,0.0,0.0,1.0,1.0,1.0,1.0,,,
8,cql,CartPole-v1,observational,cql,1.0,2.8971402645111084,48.7628059387207,37.044986724853516,11.717819213867188,204.37515258789062,0.7435000538825989,0.44582515954971313,0.8246172070503235,0.37818729877471924,,,
8,cql,CartPole-v1,proximal,cql,1.0,1.4969359636306763,36.796260833740234,37.044986724853516,-0.24872589111328125,1.2542678117752075,0.9810000658035278,0.9901473522186279,0.9951910376548767,0.9875949621200562,0.9938629143714728,,
8,cql,CartPole-v1,oracle_u,cql,1.0,1.5368456840515137,37.044986724853516,37.044986724853516,0.0,0.0,1.0,1.0,1.0,1.0,,,
10,cql,CartPole-v1,observational,cql,1.0,2.8981070518493652,56.46294403076172,41.451454162597656,15.011489868164062,312.4735107421875,0.8115000128746033,0.41526567935943604,0.8348269462585449,0.3151089549064636,,,
10,cql,CartPole-v1,proximal,cql,1.0,1.8783999681472778,41.22148895263672,41.451454162597656,-0.2299652099609375,2.2337453365325928,0.9757500290870667,0.9853639006614685,0.9926632642745972,0.979060173034668,0.992851408968309,,
10,cql,CartPole-v1,oracle_u,cql,1.0,1.9070185422897339,41.451454162597656,41.451454162597656,0.0,0.0,1.0,1.0,1.0,1.0,,,
12,cql,CartPole-v1,observational,cql,1.0,3.1516525745391846,63.53434753417969,45.466609954833984,18.067737579345703,436.1549072265625,0.6617500185966492,0.38645511865615845,0.8438653945922852,0.25509336590766907,,,
12,cql,CartPole-v1,proximal,cql,1.0,1.9074888229370117,45.46364974975586,45.466609954833984,-0.002960205078125,2.9764041900634766,0.9445000290870667,0.9833550453186035,0.9916471838951111,0.9736453890800476,0.9931758094641421,,
12,cql,CartPole-v1,oracle_u,cql,1.0,1.8960447311401367,45.466609954833984,45.466609954833984,0.0,0.0,1.0,1.0,1.0,1.0,,,
14,cql,CartPole-v1,observational,cql,1.0,2.775021553039551,69.89606475830078,48.84248733520508,21.053577423095703,566.8323974609375,0.7870000600814819,0.4389580488204956,0.8630160689353943,0.23396694660186768,,,
14,cql,CartPole-v1,proximal,cql,1.0,1.9045004844665527,48.973690032958984,48.84248733520508,0.13120269775390625,4.634061813354492,0.952250063419342,0.9790397882461548,0.9894775748252869,0.966772735118866,0.9918246348760017,,
14,cql,CartPole-v1,oracle_u,cql,1.0,1.894298791885376,48.84248733520508,48.84248733520508,0.0,0.0,1.0,1.0,1.0,1.0,,,
16,cql,CartPole-v1,observational,cql,1.0,3.9548346996307373,75.79483795166016,52.340667724609375,23.45417022705078,691.9410400390625,0.7760000228881836,0.4552991986274719,0.8703096508979797,0.22267788648605347,,,
16,cql,CartPole-v1,proximal,cql,1.0,2.3149170875549316,52.57255554199219,52.340667724609375,0.2318878173828125,6.913567066192627,0.9435000419616699,0.9736572504043579,0.986763596534729,0.9605133533477783,0.9900084448440833,,
16,cql,CartPole-v1,oracle_u,cql,1.0,2.2609236240386963,52.340667724609375,52.340667724609375,0.0,0.0,1.0,1.0,1.0,1.0,,,
18,cql,CartPole-v1,observational,cql,1.0,3.88486647605896,81.1498031616211,55.67355728149414,25.476245880126953,819.3063354492188,0.768250048160553,0.43138182163238525,0.866599977016449,0.20382831990718842,,,
18,cql,CartPole-v1,proximal,cql,1.0,3.1968960762023926,55.71464538574219,55.67355728149414,0.041088104248046875,11.708271026611328,0.8997500538825989,0.9609051942825317,0.9802656173706055,0.9533897638320923,0.9857095319296026,,
18,cql,CartPole-v1,oracle_u,cql,1.0,2.975252866744995,55.67355728149414,55.67355728149414,0.0,0.0,1.0,1.0,1.0,1.0,,,
20,cql,CartPole-v1,observational,cql,1.0,4.384159088134766,86.24972534179688,59.567569732666016,26.68215560913086,921.9641723632812,0.7955000400543213,0.4334790110588074,0.8428534269332886,0.187721386551857,,,
20,cql,CartPole-v1,proximal,cql,1.0,2.403754472732544,58.746917724609375,59.567569732666016,-0.8206520080566406,22.000267028808594,0.8845000267028809,0.9424736499786377,0.9714893102645874,0.9523676633834839,0.9761376117551129,,
20,cql,CartPole-v1,oracle_u,cql,1.0,2.5473015308380127,59.567569732666016,59.567569732666016,0.0,0.0,1.0,1.0,1.0,1.0,,,
22,cql,CartPole-v1,observational,cql,1.0,4.507935523986816,90.70685577392578,63.39870834350586,27.308147430419922,996.5432739257812,0.76500004529953,0.43877410888671875,0.8257825970649719,0.16805830597877502,,,
22,cql,CartPole-v1,proximal,cql,1.0,2.0759036540985107,61.864288330078125,63.39870834350586,-1.5344200134277344,33.681846618652344,0.8565000295639038,0.9298997521400452,0.9661179780960083,0.9523987770080566,0.9662013206050089,,
22,cql,CartPole-v1,oracle_u,cql,1.0,2.267210006713867,63.39870834350586,63.39870834350586,0.0,0.0,1.0,1.0,1.0,1.0,,,
24,cql,CartPole-v1,observational,cql,1.0,5.253291130065918,94.84838104248047,66.0694351196289,28.778945922851562,1092.51416015625,0.7857500314712524,0.45940035581588745,0.8361331224441528,0.15903887152671814,,,
24,cql,CartPole-v1,proximal,cql,1.0,3.100306272506714,65.65643310546875,66.0694351196289,-0.41300201416015625,27.307994842529297,0.82750004529953,0.9444901943206787,0.9722051620483398,0.9491056799888611,0.9750044476873199,,
24,cql,CartPole-v1,oracle_u,cql,1.0,3.1925101280212402,66.0694351196289,66.0694351196289,0.0,0.0,1.0,1.0,1.0,1.0,,,
27,cql,CartPole-v1,observational,cql,1.0,4.407624244689941,100.53958892822266,68.48980712890625,32.049781799316406,1302.1485595703125,0.7247500419616699,0.4632354974746704,0.856464684009552,0.17392799258232117,,,
27,cql,CartPole-v1,proximal,cql,1.0,2.857137441635132,70.10592651367188,68.48980712890625,1.616119384765625,31.997465133666992,0.9115000367164612,0.9426347017288208,0.9712055921554565,0.9339157938957214,0.9754271777221597,,
27,cql,CartPole-v1,oracle_u,cql,1.0,2.7637784481048584,68.48980712890625,68.48980712890625,0.0,0.0,1.0,1.0,1.0,1.0,,,
29,cql,CartPole-v1,observational,cql,1.0,5.309553146362305,103.9644546508789,70.14190673828125,33.822547912597656,1425.1025390625,0.7452500462532043,0.49436450004577637,0.8657862544059753,0.20139917731285095,,,
29,cql,CartPole-v1,proximal,cql,1.0,2.7133421897888184,71.95121765136719,70.14190673828125,1.8093109130859375,35.388099670410156,0.921500027179718,0.9422411322593689,0.9708542227745056,0.931023120880127,0.9751680326850796,,
29,cql,CartPole-v1,oracle_u,cql,1.0,2.529982566833496,70.14190673828125,70.14190673828125,0.0,0.0,1.0,1.0,1.0,1.0,,,
31,cql,CartPole-v1,observational,cql,1.0,5.062614440917969,106.81291198730469,72.73458099365234,34.078330993652344,1480.819580078125,0.7075000405311584,0.4680348038673401,0.8526216745376587,0.22221383452415466,,,
31,cql,CartPole-v1,proximal,cql,1.0,3.0162899494171143,74.04454803466797,72.73458099365234,1.309967041015625,39.2275505065918,0.8960000276565552,0.9375408887863159,0.9682724475860596,0.933378279209137,0.9735095679214869,,
31,cql,CartPole-v1,oracle_u,cql,1.0,3.0271832942962646,72.73458099365234,72.73458099365234,0.0,0.0,1.0,1.0,1.0,1.0,,,
33,cql,CartPole-v1,observational,cql,1.0,4.56026554107666,109.53551483154297,74.61320495605469,34.92230987548828,1546.7108154296875,0.7452500462532043,0.48817193508148193,0.8568086624145508,0.2365288883447647,,,
33,cql,CartPole-v1,proximal,cql,1.0,2.970904588699341,75.57988739013672,74.61320495605469,0.9666824340820312,39.60926055908203,0.8792500495910645,0.939491868019104,0.9692913889884949,0.9370508790016174,0.974391295280315,,
33,cql,CartPole-v1,oracle_u,cql,1.0,3.0610544681549072,74.61320495605469,74.61320495605469,0.0,0.0,1.0,1.0,1.0,1.0,,,
35,cql,CartPole-v1,observational,cql,1.0,5.670051097869873,111.90914154052734,76.28968048095703,35.61946105957031,1607.826416015625,0.7367500066757202,0.5027672052383423,0.8587762713432312,0.24602216482162476,,,
35,cql,CartPole-v1,proximal,cql,1.0,4.362298488616943,76.88890838623047,76.28968048095703,0.5992279052734375,41.69846725463867,0.8707500696182251,0.9393793344497681,0.9692745804786682,0.9377257823944092,0.9740653177238049,,
35,cql,CartPole-v1,oracle_u,cql,1.0,4.8932647705078125,76.28968048095703,76.28968048095703,0.0,0.0,1.0,1.0,1.0,1.0,,,
37,cql,CartPole-v1,observational,cql,1.0,4.864308834075928,114.12845611572266,78.02298736572266,36.10546875,1664.50927734375,0.7365000247955322,0.4770939350128174,0.8543944358825684,0.2626194655895233,,,
37,cql,CartPole-v1,proximal,cql,1.0,3.645937442779541,78.07989501953125,78.02298736572266,0.05690765380859375,42.89060592651367,0.8542500138282776,0.9378615021705627,0.9686072468757629,0.9411316514015198,0.9742322818440765,,
37,cql,CartPole-v1,oracle_u,cql,1.0,3.629668951034546,78.02298736572266,78.02298736572266,0.0,0.0,1.0,1.0,1.0,1.0,,,
39,cql,CartPole-v1,observational,cql,1.0,12.982389450073242,116.02970886230469,78.97748565673828,37.052223205566406,1740.2427978515625,0.7007500529289246,0.49901604652404785,0.8591880798339844,0.2763272821903229,,,
39,cql,CartPole-v1,proximal,cql,1.0,16.294902801513672,78.41936492919922,78.97748565673828,-0.5581207275390625,48.039710998535156,0.8557500243186951,0.9349138736724854,0.9674866199493408,0.9423885345458984,0.9723948226892,,
39,cql,CartPole-v1,oracle_u,cql,1.0,15.274818420410156,78.97748565673828,78.97748565673828,0.0,0.0,1.0,1.0,1.0,1.0,,,
41,cql,CartPole-v1,observational,cql,1.0,5.367037773132324,117.90737915039062,80.5977554321289,37.30962371826172,1789.64208984375,0.7187500596046448,0.4827127456665039,0.8530731201171875,0.28875574469566345,,,
41,cql,CartPole-v1,proximal,cql,1.0,3.2783823013305664,79.7385482788086,80.5977554321289,-0.8592071533203125,48.52665710449219,0.8602500557899475,0.937831461429596,0.9701661467552185,0.9465451836585999,0.9728847139995859,,
41,cql,CartPole-v1,oracle_u,cql,1.0,3.0695557594299316,80.5977554321289,80.5977554321289,0.0,0.0,1.0,1.0,1.0,1.0,,,
43,cql,CartPole-v1,observational,cql,1.0,4.407204627990723,120.03128814697266,82.01238250732422,38.01890563964844,1862.7237548828125,0.6977500319480896,0.47910529375076294,0.8487113118171692,0.2553946375846863,,,
43,cql,CartPole-v1,proximal,cql,1.0,3.8497626781463623,80.69007873535156,82.01238250732422,-1.3223037719726562,48.67842102050781,0.8450000286102295,0.9414178133010864,0.9723692536354065,0.9468324184417725,0.9738670745498866,,
43,cql,CartPole-v1,oracle_u,cql,1.0,3.766498565673828,82.01238250732422,82.01238250732422,0.0,0.0,1.0,1.0,1.0,1.0,,,
45,cql,CartPole-v1,observational,cql,1.0,5.602566242218018,121.90052032470703,82.86933898925781,39.03118133544922,1959.129150390625,0.6950000524520874,0.47436225414276123,0.8485756516456604,0.22587724030017853,,,
45,cql,CartPole-v1,proximal,cql,1.0,3.591676712036133,81.18102264404297,82.86933898925781,-1.6883163452148438,51.80239486694336,0.8337500691413879,0.9409428238868713,0.9722744822502136,0.946002185344696,0.9735584584320974,,
45,cql,CartPole-v1,oracle_u,cql,1.0,3.6261911392211914,82.86933898925781,82.86933898925781,0.0,0.0,1.0,1.0,1.0,1.0,,,
47,cql,CartPole-v1,observational,cql,1.0,10.290811538696289,123.75605773925781,83.59512329101562,40.16093444824219,2058.720458984375,0.7112500071525574,0.4668254256248474,0.8506754636764526,0.22246210277080536,,,
47,cql,CartPole-v1,proximal,cql,1.0,3.394029378890991,81.9676742553711,83.59512329101562,-1.6274490356445312,55.02170181274414,0.8557500243186951,0.9373647570610046,0.9700432419776917,0.9389523267745972,0.9732738354191671,,
47,cql,CartPole-v1,oracle_u,cql,1.0,4.108068943023682,83.59512329101562,83.59512329101562,0.0,0.0,1.0,1.0,1.0,1.0,,,
49,cql,CartPole-v1,observational,cql,1.0,5.68919563293457,125.21427917480469,84.02644348144531,41.187835693359375,2155.017333984375,0.7112500071525574,0.45149821043014526,0.8518996238708496,0.2475917637348175,,,
49,cql,CartPole-v1,proximal,cql,1.0,4.276322364807129,83.15152740478516,84.02644348144531,-0.8749160766601562,60.44440841674805,0.8540000319480896,0.9286186695098877,0.9651426076889038,0.935301661491394,0.9719517762277144,,
49,cql,CartPole-v1,oracle_u,cql,1.0,4.102034568786621,84.02644348144531,84.02644348144531,0.0,0.0,1.0,1.0,1.0,1.0,,,
