episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,cql,CartPole-v1,,,0.869388222694397,,,,,0.11032500118017197,,0.11032500118017197
4000,cql,CartPole-v1,,,1.508661150932312,,,,,0.27974677085876465,,0.27974677085876465
6000,cql,CartPole-v1,,,2.247987985610962,,,,,0.4966135621070862,,0.4966135621070862
8000,cql,CartPole-v1,,,2.58431077003479,,,,,0.2652514576911926,,0.2652514576911926
10000,cql,CartPole-v1,,,2.9043049812316895,,,,,0.31222283840179443,,0.31222283840179443
12000,cql,CartPole-v1,,,3.0451931953430176,,,,,0.4070197343826294,,0.4070197343826294
14000,cql,CartPole-v1,,,3.499135971069336,,,,,0.3342932462692261,,0.3342932462692261
16000,cql,CartPole-v1,,,4.351678848266602,,,,,0.377638578414917,,0.377638578414917
18000,cql,CartPole-v1,,,4.022321701049805,,,,,0.2874791622161865,,0.2874791622161865
20000,cql,CartPole-v1,,,5.223888397216797,,,,,0.5282849073410034,,0.5282849073410034
22000,cql,CartPole-v1,,,4.5348711013793945,,,,,0.2858380675315857,,0.2858380675315857
24000,cql,CartPole-v1,,,4.401547431945801,,,,,0.2521682381629944,,0.2521682381629944
26000,cql,CartPole-v1,,,5.686016082763672,,,,,0.48003754019737244,,0.48003754019737244
28000,cql,CartPole-v1,,,5.458132743835449,,,,,0.26332879066467285,,0.26332879066467285
30000,cql,CartPole-v1,,,5.645115852355957,,,,,0.27249497175216675,,0.27249497175216675
32000,cql,CartPole-v1,,,5.883220195770264,,,,,0.3932538628578186,,0.3932538628578186
34000,cql,CartPole-v1,,,6.423053741455078,,,,,0.3117717206478119,,0.3117717206478119
36000,cql,CartPole-v1,,,6.297762870788574,,,,,0.2499978393316269,,0.2499978393316269
38000,cql,CartPole-v1,,,6.492978096008301,,,,,0.31408894062042236,,0.31408894062042236
40000,cql,CartPole-v1,,,5.77895975112915,,,,,0.26249435544013977,,0.26249435544013977
42000,cql,CartPole-v1,,,6.276341915130615,,,,,0.25692129135131836,,0.25692129135131836
44000,cql,CartPole-v1,,,6.597140312194824,,,,,0.2896003723144531,,0.2896003723144531
46000,cql,CartPole-v1,,,7.075626373291016,,,,,0.3466756045818329,,0.3466756045818329
48000,cql,CartPole-v1,,,6.859279632568359,,,,,0.294427752494812,,0.294427752494812
50000,cql,CartPole-v1,,,5.8913493156433105,,,,,0.27662500739097595,,0.27662500739097595
