episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,cql,CartPole-v1,,,0.9824745059013367,,,,,0.32768744230270386,,0.32768744230270386
4000,cql,CartPole-v1,,,1.6669851541519165,,,,,0.844215989112854,,0.844215989112854
6000,cql,CartPole-v1,,,1.3994680643081665,,,,,0.2849928140640259,,0.2849928140640259
8000,cql,CartPole-v1,,,1.7319276332855225,,,,,0.3455350399017334,,0.3455350399017334
10000,cql,CartPole-v1,,,2.494687557220459,,,,,1.1684958934783936,,1.1684958934783936
12000,cql,CartPole-v1,,,2.1892588138580322,,,,,0.5678806900978088,,0.5678806900978088
14000,cql,CartPole-v1,,,4.509387016296387,,,,,2.1053411960601807,,2.1053411960601807
16000,cql,CartPole-v1,,,4.116444110870361,,,,,2.1804234981536865,,2.1804234981536865
18000,cql,CartPole-v1,,,2.2747321128845215,,,,,0.44880685210227966,,0.44880685210227966
20000,cql,CartPole-v1,,,2.4992260932922363,,,,,0.5839179754257202,,0.5839179754257202
22000,cql,CartPole-v1,,,6.931173324584961,,,,,4.565182209014893,,4.565182209014893
24000,cql,CartPole-v1,,,2.2435195446014404,,,,,0.5641758441925049,,0.5641758441925049
26000,cql,CartPole-v1,,,3.32853364944458,,,,,0.5491015315055847,,0.5491015315055847
28000,cql,CartPole-v1,,,5.267149448394775,,,,,3.31864595413208,,3.31864595413208
30000,cql,CartPole-v1,,,2.9712679386138916,,,,,0.9178421497344971,,0.9178421497344971
32000,cql,CartPole-v1,,,6.189218997955322,,,,,4.225769996643066,,4.225769996643066
34000,cql,CartPole-v1,,,3.7999300956726074,,,,,1.0456463098526,,1.0456463098526
36000,cql,CartPole-v1,,,4.0560712814331055,,,,,1.4566287994384766,,1.4566287994384766
38000,cql,CartPole-v1,,,2.5738930702209473,,,,,0.3159523010253906,,0.3159523010253906
40000,cql,CartPole-v1,,,4.552722454071045,,,,,2.559964895248413,,2.559964895248413
42000,cql,CartPole-v1,,,3.979839324951172,,,,,0.7797905206680298,,0.7797905206680298
44000,cql,CartPole-v1,,,3.5751047134399414,,,,,1.6703126430511475,,1.6703126430511475
46000,cql,CartPole-v1,,,6.7300310134887695,,,,,3.59236741065979,,3.59236741065979
48000,cql,CartPole-v1,,,3.360093116760254,,,,,0.7569171190261841,,0.7569171190261841
50000,cql,CartPole-v1,,,4.390750885009766,,,,,1.1305888891220093,,1.1305888891220093
