episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,iql,CartPole-v1,observational,iql,0.0,0.009251685813069344,9.463300704956055,,,,,,,,,,,1.021914005279541,0.521914005279541,32.899925231933594,,10.701272010803223,
4000,iql,CartPole-v1,observational,iql,0.0,0.07851588726043701,12.538398742675781,,,,,,,,,,,2.1394248008728027,1.6394248008728027,21.780019760131836,,10.701272010803223,
6000,iql,CartPole-v1,observational,iql,0.0,0.10832449793815613,13.612717628479004,,,,,,,,,,,3.0313010215759277,2.5313010215759277,25.08538818359375,,10.701272010803223,
8000,iql,CartPole-v1,observational,iql,0.0,0.09135633707046509,14.432948112487793,,,,,,,,,,,3.438060998916626,2.938060998916626,31.54569435119629,,10.701272010803223,
10000,iql,CartPole-v1,observational,iql,0.0,0.14806175231933594,14.81032657623291,,,,,,,,,,,3.748927354812622,3.248927354812622,36.706844329833984,,10.701272010803223,
12000,iql,CartPole-v1,observational,iql,0.0,0.046521127223968506,15.012383460998535,,,,,,,,,,,4.059391975402832,3.559391975402832,40.17539978027344,,10.701272010803223,
14000,iql,CartPole-v1,observational,iql,0.0,0.2065032422542572,15.38358211517334,,,,,,,,,,,4.2495293617248535,3.7495293617248535,44.245540618896484,,10.701272010803223,
16000,iql,CartPole-v1,observational,iql,0.0,0.05612800642848015,15.469463348388672,,,,,,,,,,,4.451322555541992,3.951322555541992,46.48051071166992,,10.701272010803223,
18000,iql,CartPole-v1,observational,iql,0.0,0.07791107892990112,15.4515962600708,,,,,,,,,,,4.417778491973877,3.917778491973877,45.90579605102539,,10.701272010803223,
20000,iql,CartPole-v1,observational,iql,0.0,0.10503034293651581,15.533074378967285,,,,,,,,,,,4.523183345794678,4.023183345794678,48.41536331176758,,10.701272010803223,
22000,iql,CartPole-v1,observational,iql,0.0,0.10559433698654175,15.85274887084961,,,,,,,,,,,4.674233436584473,4.174233436584473,52.67384719848633,,10.701272010803223,
24000,iql,CartPole-v1,observational,iql,0.0,0.0537448488175869,15.832378387451172,,,,,,,,,,,4.772250175476074,4.272250175476074,52.61892318725586,,10.701272010803223,
26000,iql,CartPole-v1,observational,iql,0.0,0.04983741044998169,15.827385902404785,,,,,,,,,,,4.73225212097168,4.23225212097168,52.17829132080078,,10.701272010803223,
28000,iql,CartPole-v1,observational,iql,0.0,0.08937381207942963,15.945013046264648,,,,,,,,,,,4.719208240509033,4.219208240509033,53.16663360595703,,10.701272010803223,
30000,iql,CartPole-v1,observational,iql,0.0,0.05434229224920273,15.823173522949219,,,,,,,,,,,4.8172197341918945,4.3172197341918945,53.13119125366211,,10.701272010803223,
32000,iql,CartPole-v1,observational,iql,0.0,0.08941717445850372,16.004636764526367,,,,,,,,,,,4.823331356048584,4.323331356048584,55.16287612915039,,10.701272010803223,
34000,iql,CartPole-v1,observational,iql,0.0,0.052860405296087265,15.93439769744873,,,,,,,,,,,4.825538158416748,4.325538158416748,54.195472717285156,,10.701272010803223,
36000,iql,CartPole-v1,observational,iql,0.0,0.0622471421957016,15.955738067626953,,,,,,,,,,,4.8843889236450195,4.3843889236450195,54.9151725769043,,10.701272010803223,
38000,iql,CartPole-v1,observational,iql,0.0,0.06404346227645874,16.001529693603516,,,,,,,,,,,4.870249271392822,4.370249271392822,55.948673248291016,,10.701272010803223,
40000,iql,CartPole-v1,observational,iql,0.0,0.120732381939888,15.83804988861084,,,,,,,,,,,4.893640518188477,4.393640518188477,52.82862854003906,,10.701272010803223,
42000,iql,CartPole-v1,observational,iql,0.0,0.11132790148258209,16.167512893676758,,,,,,,,,,,4.83819580078125,4.33819580078125,57.42361831665039,,10.701272010803223,
44000,iql,CartPole-v1,observational,iql,0.0,0.04035907983779907,16.132139205932617,,,,,,,,,,,4.951449394226074,4.451449394226074,57.39569854736328,,10.701272010803223,
46000,iql,CartPole-v1,observational,iql,0.0,0.04060928896069527,16.09886360168457,,,,,,,,,,,4.888679027557373,4.388679027557373,56.32033157348633,,10.701272010803223,
48000,iql,CartPole-v1,observational,iql,0.0,0.06960995495319366,16.122039794921875,,,,,,,,,,,4.940393447875977,4.440393447875977,57.456756591796875,,10.701272010803223,
50000,iql,CartPole-v1,observational,iql,0.0,0.04940864443778992,16.038917541503906,,,,,,,,,,,4.846617221832275,4.346617221832275,56.00552749633789,,10.701272010803223,
