episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,iql,CartPole-v1,,,0.010714874602854252,,0.16714558005332947,,,0.010714874602854252,0.38811832666397095,0.010714874602854252
4000,iql,CartPole-v1,,,0.0830291211605072,,0.5715570449829102,,,0.0830291211605072,0.2619246244430542,0.0830291211605072
6000,iql,CartPole-v1,,,0.11240842938423157,,0.9104070663452148,,,0.11240842938423157,0.09186507761478424,0.11240842938423157
8000,iql,CartPole-v1,,,0.08770530670881271,,1.077725887298584,,,0.08770530670881271,0.09251706302165985,0.08770530670881271
10000,iql,CartPole-v1,,,0.12922966480255127,,1.5479826927185059,,,0.12922966480255127,0.06966453045606613,0.12922966480255127
12000,iql,CartPole-v1,,,0.03191184252500534,,1.8065299987792969,,,0.03191184252500534,0.05954265967011452,0.03191184252500534
14000,iql,CartPole-v1,,,0.18586000800132751,,1.8431599140167236,,,0.18586000800132751,0.09374798834323883,0.18586000800132751
16000,iql,CartPole-v1,,,0.04402032122015953,,1.8320562839508057,,,0.04402032122015953,0.06468469649553299,0.04402032122015953
18000,iql,CartPole-v1,,,0.07662415504455566,,2.2821459770202637,,,0.07662415504455566,0.0666268914937973,0.07662415504455566
20000,iql,CartPole-v1,,,0.09775760769844055,,2.08856201171875,,,0.09775760769844055,0.04638548195362091,0.09775760769844055
22000,iql,CartPole-v1,,,0.10525920987129211,,2.235337257385254,,,0.10525920987129211,0.07873186469078064,0.10525920987129211
24000,iql,CartPole-v1,,,0.04874853044748306,,2.1688179969787598,,,0.04874853044748306,0.05245126411318779,0.04874853044748306
26000,iql,CartPole-v1,,,0.044339071959257126,,2.223336696624756,,,0.044339071959257126,0.10172273218631744,0.044339071959257126
28000,iql,CartPole-v1,,,0.09470012038946152,,2.2984814643859863,,,0.09470012038946152,0.08045434206724167,0.09470012038946152
30000,iql,CartPole-v1,,,0.04934830591082573,,2.7418131828308105,,,0.04934830591082573,0.05529157072305679,0.04934830591082573
32000,iql,CartPole-v1,,,0.07484088838100433,,2.648040294647217,,,0.07484088838100433,0.07147303223609924,0.07484088838100433
34000,iql,CartPole-v1,,,0.05372171103954315,,2.6205196380615234,,,0.05372171103954315,0.07082652300596237,0.05372171103954315
36000,iql,CartPole-v1,,,0.07120061665773392,,2.311511516571045,,,0.07120061665773392,0.0711866170167923,0.07120061665773392
38000,iql,CartPole-v1,,,0.0643138661980629,,2.4711556434631348,,,0.0643138661980629,0.08114569634199142,0.0643138661980629
40000,iql,CartPole-v1,,,0.12869352102279663,,2.4954075813293457,,,0.12869352102279663,0.0668284147977829,0.12869352102279663
42000,iql,CartPole-v1,,,0.11652793735265732,,2.5373153686523438,,,0.11652793735265732,0.09315644949674606,0.11652793735265732
44000,iql,CartPole-v1,,,0.035982225090265274,,2.5035932064056396,,,0.035982225090265274,0.05266779661178589,0.035982225090265274
46000,iql,CartPole-v1,,,0.04522090405225754,,2.526744842529297,,,0.04522090405225754,0.06866370141506195,0.04522090405225754
48000,iql,CartPole-v1,,,0.06503762304782867,,2.3898673057556152,,,0.06503762304782867,0.08309892565011978,0.06503762304782867
50000,iql,CartPole-v1,,,0.043346814811229706,,2.614910840988159,,,0.043346814811229706,0.05916675552725792,0.043346814811229706
