episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,iql,CartPole-v1,observational,iql,0.25,0.02180454507470131,9.549242973327637,,,,,,,,,,,1.046097993850708,0.546097993850708,39.227745056152344,,10.997039794921875,
4000,iql,CartPole-v1,observational,iql,0.25,0.05533963814377785,12.799826622009277,,,,,,,,,,,2.111727476119995,1.6117274761199951,25.52437973022461,,10.997039794921875,
6000,iql,CartPole-v1,observational,iql,0.25,0.09894248843193054,13.95860767364502,,,,,,,,,,,3.092819929122925,2.592819929122925,29.998010635375977,,10.997039794921875,
8000,iql,CartPole-v1,observational,iql,0.25,0.09248510003089905,14.702259063720703,,,,,,,,,,,3.6811437606811523,3.1811437606811523,37.27647399902344,,10.997039794921875,
10000,iql,CartPole-v1,observational,iql,0.25,0.15672710537910461,15.226007461547852,,,,,,,,,,,4.071432113647461,3.571432113647461,43.31070327758789,,10.997039794921875,
12000,iql,CartPole-v1,observational,iql,0.25,0.12348239868879318,15.657096862792969,,,,,,,,,,,4.411041259765625,3.911041259765625,48.93385314941406,,10.997039794921875,
14000,iql,CartPole-v1,observational,iql,0.25,0.08268430829048157,15.970069885253906,,,,,,,,,,,4.701523303985596,4.201523303985596,53.97746276855469,,10.997039794921875,
16000,iql,CartPole-v1,observational,iql,0.25,0.07066412270069122,16.12586212158203,,,,,,,,,,,4.765686511993408,4.265686511993408,56.55169677734375,,10.997039794921875,
18000,iql,CartPole-v1,observational,iql,0.25,0.05387069284915924,16.54392433166504,,,,,,,,,,,4.918290138244629,4.418290138244629,63.709075927734375,,10.997039794921875,
20000,iql,CartPole-v1,observational,iql,0.25,0.058491528034210205,16.502113342285156,,,,,,,,,,,5.015872001647949,4.515872001647949,64.13932800292969,,10.997039794921875,
22000,iql,CartPole-v1,observational,iql,0.25,0.10519225895404816,16.638731002807617,,,,,,,,,,,5.079001426696777,4.579001426696777,66.26049041748047,,10.997039794921875,
24000,iql,CartPole-v1,observational,iql,0.25,0.04459807276725769,16.809293746948242,,,,,,,,,,,5.140463352203369,4.640463352203369,69.67774200439453,,10.997039794921875,
26000,iql,CartPole-v1,observational,iql,0.25,0.1381692886352539,16.772706985473633,,,,,,,,,,,5.225179195404053,4.725179195404053,69.78218841552734,,10.997039794921875,
28000,iql,CartPole-v1,observational,iql,0.25,0.07078282535076141,16.465044021606445,,,,,,,,,,,5.1591010093688965,4.6591010093688965,66.48898315429688,,10.997039794921875,
30000,iql,CartPole-v1,observational,iql,0.25,0.05031920596957207,16.626014709472656,,,,,,,,,,,5.2884016036987305,4.7884016036987305,69.4997329711914,,10.997039794921875,
32000,iql,CartPole-v1,observational,iql,0.25,0.19660353660583496,16.877836227416992,,,,,,,,,,,5.243667125701904,4.743667125701904,71.2534408569336,,10.997039794921875,
34000,iql,CartPole-v1,observational,iql,0.25,0.07617032527923584,16.910266876220703,,,,,,,,,,,5.3659443855285645,4.8659443855285645,72.83544158935547,,10.997039794921875,
36000,iql,CartPole-v1,observational,iql,0.25,0.08495447039604187,16.94797706604004,,,,,,,,,,,5.192404747009277,4.692404747009277,72.44255828857422,,10.997039794921875,
38000,iql,CartPole-v1,observational,iql,0.25,0.09951022267341614,16.7580509185791,,,,,,,,,,,5.358147621154785,4.858147621154785,72.014404296875,,10.997039794921875,
40000,iql,CartPole-v1,observational,iql,0.25,0.22358748316764832,17.109020233154297,,,,,,,,,,,5.481961250305176,4.981961250305176,76.17369079589844,,10.997039794921875,
42000,iql,CartPole-v1,observational,iql,0.25,0.05584537237882614,17.052709579467773,,,,,,,,,,,5.36325216293335,4.86325216293335,75.46540832519531,,10.997039794921875,
44000,iql,CartPole-v1,observational,iql,0.25,0.04775702953338623,16.88161849975586,,,,,,,,,,,5.202694416046143,4.702694416046143,73.44197082519531,,10.997039794921875,
46000,iql,CartPole-v1,observational,iql,0.25,0.08646266162395477,16.87135124206543,,,,,,,,,,,5.335079193115234,4.835079193115234,73.77892303466797,,10.997039794921875,
48000,iql,CartPole-v1,observational,iql,0.25,0.07624697685241699,16.974409103393555,,,,,,,,,,,5.416450500488281,4.916450500488281,75.03089904785156,,10.997039794921875,
50000,iql,CartPole-v1,observational,iql,0.25,0.04694760963320732,16.882606506347656,,,,,,,,,,,5.404159069061279,4.904159069061279,73.16397857666016,,10.997039794921875,
