episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost
73,cql,CartPole-v1,proximal,cql,0.0,4.514079570770264,105.9541244506836,128.84628295898438,-22.89215850830078,2296.24072265625,0.6417419910430908,0.4289606809616089,0.6791714429855347,0.1195632666349411,,,
73,cql,CartPole-v1,oracle_u,cql,0.0,5.408480644226074,128.84628295898438,128.84628295898438,0.0,0.0,1.0,1.0,1.0,1.0,,,
83,cql,CartPole-v1,observational,cql,0.0,4.25684928894043,103.27672576904297,161.14852905273438,-57.871803283691406,5814.41845703125,0.6409202814102173,0.5500892400741577,0.7504993677139282,0.23108871281147003,,,
83,cql,CartPole-v1,proximal,cql,0.0,5.187450408935547,107.23670196533203,161.14852905273438,-53.911827087402344,6102.404296875,0.5760065913200378,0.41674673557281494,0.646277666091919,0.06536685675382614,,,
83,cql,CartPole-v1,oracle_u,cql,0.0,7.300082206726074,161.14852905273438,161.14852905273438,0.0,0.0,1.0,1.0,1.0,1.0,,,
93,cql,CartPole-v1,observational,cql,0.0,4.009649753570557,102.50276947021484,179.0474090576172,-76.54463958740234,9024.759765625,0.72144615650177,0.5672835111618042,0.7881876230239868,0.41569992899894714,,,
93,cql,CartPole-v1,proximal,cql,0.0,4.641608238220215,109.87805938720703,179.0474090576172,-69.16934967041016,9469.6435546875,0.5661462545394897,0.3595743179321289,0.59992915391922,0.06782378256320953,,,
93,cql,CartPole-v1,oracle_u,cql,0.0,6.3756585121154785,179.0474090576172,179.0474090576172,0.0,0.0,1.0,1.0,1.0,1.0,,,
104,cql,CartPole-v1,observational,cql,0.0,5.0070648193359375,104.32151794433594,185.7108154296875,-81.38929748535156,10573.0830078125,0.7543138861656189,0.548103928565979,0.7879352569580078,0.5611688494682312,,,
104,cql,CartPole-v1,proximal,cql,0.0,6.802851676940918,113.35681915283203,185.7108154296875,-72.35399627685547,11822.9990234375,0.6014790534973145,0.2461012601852417,0.5039012432098389,0.08159707486629486,,,
104,cql,CartPole-v1,oracle_u,cql,0.0,9.90290641784668,185.7108154296875,185.7108154296875,0.0,0.0,1.0,1.0,1.0,1.0,,,
114,cql,CartPole-v1,observational,cql,0.0,4.989761829376221,106.03147888183594,166.92434692382812,-60.89286804199219,6021.923828125,0.6852917075157166,0.660077691078186,0.8449628353118896,0.6617218852043152,,,
114,cql,CartPole-v1,proximal,cql,0.0,8.29017162322998,111.1219711303711,166.92434692382812,-55.80237579345703,7932.98876953125,0.7189810872077942,0.29207998514175415,0.5579275488853455,0.3111235797405243,,,
114,cql,CartPole-v1,oracle_u,cql,0.0,11.447776794433594,166.92434692382812,166.92434692382812,0.0,0.0,1.0,1.0,1.0,1.0,,,
124,cql,CartPole-v1,observational,cql,0.0,4.453705310821533,105.98841094970703,160.88673400878906,-54.89832305908203,5319.73974609375,0.7674610018730164,0.6356668472290039,0.812531590461731,0.5896682739257812,,,
124,cql,CartPole-v1,proximal,cql,0.0,8.183276176452637,106.84185028076172,160.88673400878906,-54.044883728027344,9179.8115234375,0.6228430867195129,0.011086821556091309,0.3865394592285156,0.15283651649951935,,,
124,cql,CartPole-v1,oracle_u,cql,0.0,7.7441911697387695,160.88673400878906,160.88673400878906,0.0,0.0,1.0,1.0,1.0,1.0,,,
135,cql,CartPole-v1,observational,cql,0.0,5.926530838012695,105.62689971923828,138.29922485351562,-32.672325134277344,2428.468505859375,0.6967954039573669,0.714049220085144,0.8492113947868347,0.6406291723251343,,,
135,cql,CartPole-v1,proximal,cql,0.0,14.915608406066895,106.04119110107422,138.29922485351562,-32.258033752441406,6527.7841796875,0.7000821828842163,-0.15289080142974854,0.42522814869880676,0.2974925637245178,,,
135,cql,CartPole-v1,oracle_u,cql,0.0,9.304167747497559,138.29922485351562,138.29922485351562,0.0,0.0,1.0,1.0,1.0,1.0,,,
145,cql,CartPole-v1,observational,cql,0.0,6.295914649963379,102.4135971069336,124.895263671875,-22.481666564941406,1733.0667724609375,0.6705012321472168,0.7024126052856445,0.8382577300071716,0.6921948194503784,,,
145,cql,CartPole-v1,proximal,cql,0.0,9.602675437927246,104.6014404296875,124.895263671875,-20.2938232421875,5125.30859375,0.6466721296310425,-0.1425725221633911,0.44796237349510193,0.30049893260002136,,,
145,cql,CartPole-v1,oracle_u,cql,0.0,9.391014099121094,124.895263671875,124.895263671875,0.0,0.0,1.0,1.0,1.0,1.0,,,
156,cql,CartPole-v1,observational,cql,0.0,5.346412658691406,104.639404296875,116.30985260009766,-11.670448303222656,1167.470458984375,0.6770747900009155,0.7304812669754028,0.8547161221504211,0.765809953212738,,,
156,cql,CartPole-v1,proximal,cql,0.0,7.063454627990723,102.52457427978516,116.30985260009766,-13.7852783203125,3555.082275390625,0.6713229417800903,0.12055742740631104,0.5522782802581787,0.47084370255470276,,,
156,cql,CartPole-v1,oracle_u,cql,0.0,8.312450408935547,116.30985260009766,116.30985260009766,0.0,0.0,1.0,1.0,1.0,1.0,,,
166,cql,CartPole-v1,observational,cql,0.0,5.592506408691406,103.99261474609375,115.24165344238281,-11.249038696289062,1380.2108154296875,0.6589975357055664,0.7159291505813599,0.8469290733337402,0.7801090478897095,,,
166,cql,CartPole-v1,proximal,cql,0.0,7.955427169799805,96.98690795898438,115.24165344238281,-18.254745483398438,3575.91943359375,0.6351684331893921,0.2652357220649719,0.5938324928283691,0.4803432822227478,,,
166,cql,CartPole-v1,oracle_u,cql,0.0,12.278139114379883,115.24165344238281,115.24165344238281,0.0,0.0,1.0,1.0,1.0,1.0,,,
176,cql,CartPole-v1,observational,cql,0.0,5.630775451660156,106.21083068847656,111.49354553222656,-5.28271484375,1097.0693359375,0.6318816542625427,0.7305358648300171,0.8548629283905029,0.7780563831329346,,,
176,cql,CartPole-v1,proximal,cql,0.0,5.972478866577148,96.44613647460938,111.49354553222656,-15.047409057617188,2497.783203125,0.7288414239883423,0.42754268646240234,0.696747899055481,0.6120774149894714,,,
176,cql,CartPole-v1,oracle_u,cql,0.0,13.249693870544434,111.49354553222656,111.49354553222656,0.0,0.0,1.0,1.0,1.0,1.0,,,
187,cql,CartPole-v1,observational,cql,0.0,6.999661922454834,111.45197296142578,117.03807830810547,-5.5861053466796875,1271.82470703125,0.6581758260726929,0.7024862766265869,0.840460479259491,0.6326773166656494,,,
187,cql,CartPole-v1,proximal,cql,0.0,7.052894592285156,99.66444396972656,117.03807830810547,-17.373634338378906,2913.97998046875,0.7592440247535706,0.37358230352401733,0.6894746422767639,0.6678422689437866,,,
187,cql,CartPole-v1,oracle_u,cql,0.0,14.313395500183105,117.03807830810547,117.03807830810547,0.0,0.0,1.0,1.0,1.0,1.0,,,
197,cql,CartPole-v1,observational,cql,0.0,7.888811111450195,121.4775619506836,120.84182739257812,0.6357345581054688,1676.459716796875,0.6598192453384399,0.6525654196739197,0.8168213367462158,0.607562780380249,,,
197,cql,CartPole-v1,proximal,cql,0.0,11.956793785095215,96.46859741210938,120.84182739257812,-24.37322998046875,3625.56787109375,0.72144615650177,0.37158840894699097,0.6693692207336426,0.6440222263336182,,,
197,cql,CartPole-v1,oracle_u,cql,0.0,14.394538879394531,120.84182739257812,120.84182739257812,0.0,0.0,1.0,1.0,1.0,1.0,,,
208,cql,CartPole-v1,observational,cql,0.0,8.41005802154541,128.99130249023438,118.83997344970703,10.151329040527344,2039.0328369140625,0.6450287699699402,0.5947495698928833,0.7985092997550964,0.5178912281990051,,,
208,cql,CartPole-v1,proximal,cql,0.0,6.403927326202393,93.71188354492188,118.83997344970703,-25.128089904785156,3455.56689453125,0.7181594371795654,0.40883487462997437,0.6799055337905884,0.667067289352417,,,
208,cql,CartPole-v1,oracle_u,cql,0.0,13.346856117248535,118.83997344970703,118.83997344970703,0.0,0.0,1.0,1.0,1.0,1.0,,,
218,cql,CartPole-v1,observational,cql,0.0,10.886507034301758,135.79568481445312,112.88276672363281,22.912918090820312,2798.4658203125,0.6195563077926636,0.5168858766555786,0.7739072442054749,0.4472184479236603,,,
218,cql,CartPole-v1,proximal,cql,0.0,8.187477111816406,93.58809661865234,112.88276672363281,-19.29467010498047,3262.60009765625,0.7165160179138184,0.3858039975166321,0.6641981601715088,0.6417992115020752,,,
218,cql,CartPole-v1,oracle_u,cql,0.0,11.054184913635254,112.88276672363281,112.88276672363281,0.0,0.0,1.0,1.0,1.0,1.0,,,
228,cql,CartPole-v1,observational,cql,0.0,14.293238639831543,151.4400177001953,110.89315795898438,40.54685974121094,4680.43408203125,0.5628594756126404,0.38059043884277344,0.7475531101226807,0.4500982463359833,,,
228,cql,CartPole-v1,proximal,cql,0.0,8.579252243041992,95.67068481445312,110.89315795898438,-15.22247314453125,2975.1474609375,0.7189810872077942,0.4403533935546875,0.6895421147346497,0.7255923748016357,,,
228,cql,CartPole-v1,oracle_u,cql,0.0,14.061479568481445,110.89315795898438,110.89315795898438,0.0,0.0,1.0,1.0,1.0,1.0,,,
239,cql,CartPole-v1,observational,cql,0.0,21.684688568115234,179.48574829101562,107.80715942382812,71.6785888671875,9479.3974609375,0.5628594756126404,0.0704006552696228,0.7405475974082947,0.46396440267562866,,,
239,cql,CartPole-v1,proximal,cql,0.0,12.107168197631836,101.22631072998047,107.80715942382812,-6.580848693847656,2732.87646484375,0.705012321472168,0.4241213798522949,0.7028290033340454,0.7594456672668457,,,
239,cql,CartPole-v1,oracle_u,cql,0.0,12.16490364074707,107.80715942382812,107.80715942382812,0.0,0.0,1.0,1.0,1.0,1.0,,,
249,cql,CartPole-v1,observational,cql,0.0,26.943078994750977,202.10861206054688,111.3538589477539,90.75475311279297,14064.3701171875,0.5546425580978394,-0.16613733768463135,0.7536526322364807,0.49376535415649414,,,
249,cql,CartPole-v1,proximal,cql,0.0,16.291242599487305,114.00736999511719,111.3538589477539,2.6535110473632812,3250.138916015625,0.7263763546943665,0.35107535123825073,0.7029517292976379,0.7551981210708618,,,
249,cql,CartPole-v1,oracle_u,cql,0.0,18.476821899414062,111.3538589477539,111.3538589477539,0.0,0.0,1.0,1.0,1.0,1.0,,,
