episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,cql,CartPole-v1,,,0.8590282201766968,,,,,0.10185357928276062,,0.10185357928276062
4000,cql,CartPole-v1,,,1.4822587966918945,,,,,0.27518296241760254,,0.27518296241760254
6000,cql,CartPole-v1,,,1.9750595092773438,,,,,0.351498544216156,,0.351498544216156
8000,cql,CartPole-v1,,,2.6910762786865234,,,,,0.31726574897766113,,0.31726574897766113
10000,cql,CartPole-v1,,,2.6829886436462402,,,,,0.3593232035636902,,0.3593232035636902
12000,cql,CartPole-v1,,,2.611377477645874,,,,,0.3619627356529236,,0.3619627356529236
14000,cql,CartPole-v1,,,3.8505167961120605,,,,,0.4662243723869324,,0.4662243723869324
16000,cql,CartPole-v1,,,3.9821252822875977,,,,,0.4837265610694885,,0.4837265610694885
18000,cql,CartPole-v1,,,4.127953052520752,,,,,0.4615408778190613,,0.4615408778190613
20000,cql,CartPole-v1,,,3.927265167236328,,,,,0.29921144247055054,,0.29921144247055054
22000,cql,CartPole-v1,,,4.8009185791015625,,,,,0.3436046838760376,,0.3436046838760376
24000,cql,CartPole-v1,,,4.636871814727783,,,,,0.36984923481941223,,0.36984923481941223
26000,cql,CartPole-v1,,,5.251365661621094,,,,,0.3445320725440979,,0.3445320725440979
28000,cql,CartPole-v1,,,4.783335208892822,,,,,0.2945168912410736,,0.2945168912410736
30000,cql,CartPole-v1,,,4.978552341461182,,,,,0.44014838337898254,,0.44014838337898254
32000,cql,CartPole-v1,,,5.590347766876221,,,,,0.3728155493736267,,0.3728155493736267
34000,cql,CartPole-v1,,,5.705821990966797,,,,,0.283764123916626,,0.283764123916626
36000,cql,CartPole-v1,,,4.993016719818115,,,,,0.2778578996658325,,0.2778578996658325
38000,cql,CartPole-v1,,,6.774133205413818,,,,,0.31624263525009155,,0.31624263525009155
40000,cql,CartPole-v1,,,5.72010612487793,,,,,0.3188440203666687,,0.3188440203666687
42000,cql,CartPole-v1,,,5.681049823760986,,,,,0.3878375291824341,,0.3878375291824341
44000,cql,CartPole-v1,,,5.91688871383667,,,,,0.27606257796287537,,0.27606257796287537
46000,cql,CartPole-v1,,,6.532661437988281,,,,,0.2775697410106659,,0.2775697410106659
48000,cql,CartPole-v1,,,6.251808166503906,,,,,0.28460660576820374,,0.28460660576820374
50000,cql,CartPole-v1,,,5.802229881286621,,,,,0.34616774320602417,,0.34616774320602417
