episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,cql,CartPole-v1,observational,cql,0.0,0.9430267810821533,9.598576545715332,,,,,,,,,,,0.29702088236808777,0.20297911763191223,39.42621994018555,,10.74018383026123,
4000,cql,CartPole-v1,observational,cql,0.0,1.5619211196899414,14.441818237304688,,,,,,,,,,,1.2963229417800903,0.7963229417800903,43.19325256347656,,10.74018383026123,
6000,cql,CartPole-v1,observational,cql,0.0,1.9807333946228027,19.932693481445312,,,,,,,,,,,2.1039865016937256,1.6039865016937256,126.4272232055664,,10.74018383026123,
8000,cql,CartPole-v1,observational,cql,0.0,2.8036129474639893,25.327966690063477,,,,,,,,,,,2.603788137435913,2.103788137435913,281.8855895996094,,10.74018383026123,
10000,cql,CartPole-v1,observational,cql,0.0,2.8290913105010986,30.30157470703125,,,,,,,,,,,3.1734631061553955,2.6734631061553955,489.2507019042969,,10.74018383026123,
12000,cql,CartPole-v1,observational,cql,0.0,2.703134536743164,34.83038330078125,,,,,,,,,,,3.638859987258911,3.138859987258911,732.5266723632812,,10.74018383026123,
14000,cql,CartPole-v1,observational,cql,0.0,3.873936176300049,38.5850830078125,,,,,,,,,,,4.27083158493042,3.77083158493042,981.320556640625,,10.74018383026123,
16000,cql,CartPole-v1,observational,cql,0.0,4.080984115600586,42.09502029418945,,,,,,,,,,,4.551732540130615,4.051732540130615,1249.1707763671875,,10.74018383026123,
18000,cql,CartPole-v1,observational,cql,0.0,4.288870811462402,44.91050338745117,,,,,,,,,,,5.019803047180176,4.519803047180176,1492.342529296875,,10.74018383026123,
20000,cql,CartPole-v1,observational,cql,0.0,3.987480878829956,47.65568923950195,,,,,,,,,,,5.533565521240234,5.033565521240234,1747.4783935546875,,10.74018383026123,
22000,cql,CartPole-v1,observational,cql,0.0,4.857314586639404,50.51655578613281,,,,,,,,,,,5.998124122619629,5.498124122619629,2027.0419921875,,10.74018383026123,
24000,cql,CartPole-v1,observational,cql,0.0,4.675809860229492,53.245750427246094,,,,,,,,,,,6.311215400695801,5.811215400695801,2316.26513671875,,10.74018383026123,
26000,cql,CartPole-v1,observational,cql,0.0,5.290234565734863,55.88052749633789,,,,,,,,,,,6.567025661468506,6.067025661468506,2607.679443359375,,10.74018383026123,
28000,cql,CartPole-v1,observational,cql,0.0,4.836496353149414,58.25270462036133,,,,,,,,,,,6.9033308029174805,6.4033308029174805,2886.300048828125,,10.74018383026123,
30000,cql,CartPole-v1,observational,cql,0.0,4.987217426300049,60.58175277709961,,,,,,,,,,,7.0510969161987305,6.5510969161987305,3168.95556640625,,10.74018383026123,
32000,cql,CartPole-v1,observational,cql,0.0,5.611827373504639,62.1263542175293,,,,,,,,,,,7.298015117645264,6.798015117645264,3396.06005859375,,10.74018383026123,
34000,cql,CartPole-v1,observational,cql,0.0,5.865919589996338,64.29975891113281,,,,,,,,,,,7.64052677154541,7.14052677154541,3678.893310546875,,10.74018383026123,
36000,cql,CartPole-v1,observational,cql,0.0,5.075871467590332,65.85433959960938,,,,,,,,,,,7.7694902420043945,7.2694902420043945,3903.588623046875,,10.74018383026123,
38000,cql,CartPole-v1,observational,cql,0.0,6.903748512268066,67.74634552001953,,,,,,,,,,,8.080911636352539,7.580911636352539,4154.3916015625,,10.74018383026123,
40000,cql,CartPole-v1,observational,cql,0.0,5.956668853759766,68.85627746582031,,,,,,,,,,,8.029797554016113,7.529797554016113,4323.390625,,10.74018383026123,
42000,cql,CartPole-v1,observational,cql,0.0,5.724339962005615,69.82667541503906,,,,,,,,,,,8.27960205078125,7.77960205078125,4474.53564453125,,10.74018383026123,
44000,cql,CartPole-v1,observational,cql,0.0,5.990146636962891,70.92057800292969,,,,,,,,,,,8.345803260803223,7.845803260803223,4630.82666015625,,10.74018383026123,
46000,cql,CartPole-v1,observational,cql,0.0,6.645107269287109,71.5428466796875,,,,,,,,,,,8.54052448272705,8.04052448272705,4741.197265625,,10.74018383026123,
48000,cql,CartPole-v1,observational,cql,0.0,6.272071361541748,72.72632598876953,,,,,,,,,,,8.62939453125,8.12939453125,4893.857421875,,10.74018383026123,
50000,cql,CartPole-v1,observational,cql,0.0,5.906519889831543,73.10831451416016,,,,,,,,,,,8.48171329498291,7.98171329498291,4964.22265625,,10.74018383026123,
