episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost
0,cql,CartPole-v1,observational,cql,0.0,0.8500205874443054,7.254647731781006,7.281005859375,-0.02635812759399414,0.0870070531964302,0.9762500524520874,0.6317788362503052,0.8022023439407349,0.7597693204879761,,,
0,cql,CartPole-v1,proximal,cql,0.0,0.7235314846038818,7.297672271728516,7.281005859375,0.016666412353515625,0.00497825862839818,0.9795000553131104,0.9799470901489258,0.9944998621940613,0.9946185350418091,,,
0,cql,CartPole-v1,oracle_u,cql,0.0,0.729511559009552,7.281005859375,7.281005859375,0.0,0.0,1.0,1.0,1.0,1.0,,,
10,cql,CartPole-v1,observational,cql,0.0,1.441625714302063,47.282432556152344,46.77075958251953,0.5116729736328125,6.901847839355469,0.9192500710487366,0.9636180400848389,0.9816836714744568,0.9752804040908813,,,
10,cql,CartPole-v1,proximal,cql,0.0,1.4046857357025146,47.362876892089844,46.77075958251953,0.5921173095703125,3.027052879333496,0.9810000658035278,0.9853352904319763,0.9927194118499756,0.9960113167762756,,,
10,cql,CartPole-v1,oracle_u,cql,0.0,1.4306875467300415,46.77075958251953,46.77075958251953,0.0,0.0,1.0,1.0,1.0,1.0,,,
21,cql,CartPole-v1,observational,cql,0.0,2.446701765060425,75.15670013427734,73.40766143798828,1.7490386962890625,34.411224365234375,0.9752500653266907,0.935823380947113,0.9678069353103638,0.994088888168335,,,
21,cql,CartPole-v1,proximal,cql,0.0,2.5033836364746094,76.45323944091797,73.40766143798828,3.0455780029296875,38.4920654296875,0.921500027179718,0.9401947855949402,0.969772219657898,0.9846497178077698,,,
21,cql,CartPole-v1,oracle_u,cql,0.0,2.6478607654571533,73.40766143798828,73.40766143798828,0.0,0.0,1.0,1.0,1.0,1.0,,,
31,cql,CartPole-v1,observational,cql,0.0,2.826946496963501,89.8744125366211,88.88855743408203,0.9858551025390625,21.1281795501709,0.9500000476837158,0.9689420461654663,0.9843500852584839,0.9889869689941406,,,
31,cql,CartPole-v1,proximal,cql,0.0,2.7932538986206055,90.56312561035156,88.88855743408203,1.6745681762695312,12.865105628967285,0.9395000338554382,0.9844975471496582,0.9922503232955933,0.902022659778595,,,
31,cql,CartPole-v1,oracle_u,cql,0.0,2.8708858489990234,88.88855743408203,88.88855743408203,0.0,0.0,1.0,1.0,1.0,1.0,,,
42,cql,CartPole-v1,observational,cql,0.0,3.6685383319854736,99.87417602539062,98.50999450683594,1.3641815185546875,22.74831199645996,0.9330000281333923,0.9742885231971741,0.9870702624320984,0.9593818187713623,,,
42,cql,CartPole-v1,proximal,cql,0.0,4.093137264251709,102.86367797851562,98.50999450683594,4.3536834716796875,25.979028701782227,0.9437500238418579,0.9913530945777893,0.9974409341812134,0.9820773005485535,,,
42,cql,CartPole-v1,oracle_u,cql,0.0,3.7693119049072266,98.50999450683594,98.50999450683594,0.0,0.0,1.0,1.0,1.0,1.0,,,
52,cql,CartPole-v1,observational,cql,0.0,2.552534580230713,104.48064422607422,104.63709259033203,-0.1564483642578125,12.278074264526367,0.8725000619888306,0.9861143827438354,0.993073582649231,0.9268203377723694,,,
52,cql,CartPole-v1,proximal,cql,0.0,2.775740623474121,107.6091537475586,104.63709259033203,2.9720611572265625,26.2150936126709,0.9237500429153442,0.9803029894828796,0.9925166964530945,0.976757824420929,,,
