episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,iql,CartPole-v1,,,0.1657712608575821,,0.016812672838568687,,,0.1657712608575821,0.35676518082618713,0.1657712608575821
4000,iql,CartPole-v1,,,0.1062326431274414,,0.29673901200294495,,,0.1062326431274414,0.38141244649887085,0.1062326431274414
6000,iql,CartPole-v1,,,0.14199256896972656,,0.7562503814697266,,,0.14199256896972656,0.25705069303512573,0.14199256896972656
8000,iql,CartPole-v1,,,0.059855662286281586,,1.3041877746582031,,,0.059855662286281586,0.1477694809436798,0.059855662286281586
10000,iql,CartPole-v1,,,0.1409408450126648,,1.8402292728424072,,,0.1409408450126648,0.1294105350971222,0.1409408450126648
12000,iql,CartPole-v1,,,0.2122446596622467,,1.9900906085968018,,,0.2122446596622467,0.09968654811382294,0.2122446596622467
14000,iql,CartPole-v1,,,0.1692744493484497,,2.7471365928649902,,,0.1692744493484497,0.06027732416987419,0.1692744493484497
16000,iql,CartPole-v1,,,0.36719369888305664,,2.8032121658325195,,,0.36719369888305664,0.04321245849132538,0.36719369888305664
18000,iql,CartPole-v1,,,0.09422315657138824,,3.5080878734588623,,,0.09422315657138824,0.05816545709967613,0.09422315657138824
20000,iql,CartPole-v1,,,0.1549469232559204,,3.596824884414673,,,0.1549469232559204,0.03921503573656082,0.1549469232559204
22000,iql,CartPole-v1,,,0.24369975924491882,,3.673675775527954,,,0.24369975924491882,0.04652070999145508,0.24369975924491882
24000,iql,CartPole-v1,,,0.4260573387145996,,3.8538084030151367,,,0.4260573387145996,0.0492045134305954,0.4260573387145996
26000,iql,CartPole-v1,,,0.36632001399993896,,4.409964561462402,,,0.36632001399993896,0.03620143607258797,0.36632001399993896
28000,iql,CartPole-v1,,,0.10073518753051758,,4.661829471588135,,,0.10073518753051758,0.03859356790781021,0.10073518753051758
30000,iql,CartPole-v1,,,0.7506799101829529,,5.2282609939575195,,,0.7506799101829529,0.02927522361278534,0.7506799101829529
32000,iql,CartPole-v1,,,0.8986257910728455,,5.012086868286133,,,0.8986257910728455,0.02625168301165104,0.8986257910728455
34000,iql,CartPole-v1,,,0.18311668932437897,,4.79193115234375,,,0.18311668932437897,0.040909841656684875,0.18311668932437897
36000,iql,CartPole-v1,,,0.16578309237957,,4.521509170532227,,,0.16578309237957,0.029439100995659828,0.16578309237957
38000,iql,CartPole-v1,,,0.7150144577026367,,5.169046401977539,,,0.7150144577026367,0.018343519419431686,0.7150144577026367
40000,iql,CartPole-v1,,,0.11810392141342163,,5.495842456817627,,,0.11810392141342163,0.025371387600898743,0.11810392141342163
42000,iql,CartPole-v1,,,0.1934269368648529,,5.462288856506348,,,0.1934269368648529,0.01884067803621292,0.1934269368648529
44000,iql,CartPole-v1,,,0.17527779936790466,,5.364984512329102,,,0.17527779936790466,0.019124243408441544,0.17527779936790466
46000,iql,CartPole-v1,,,0.49855369329452515,,6.6599249839782715,,,0.49855369329452515,0.022755105048418045,0.49855369329452515
48000,iql,CartPole-v1,,,0.13976487517356873,,5.792564868927002,,,0.13976487517356873,0.026203293353319168,0.13976487517356873
50000,iql,CartPole-v1,,,0.23364531993865967,,6.114526748657227,,,0.23364531993865967,0.01713341847062111,0.23364531993865967
