episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,iql,CartPole-v1,,,0.14059101045131683,,0.24703235924243927,,,0.14059101045131683,0.37120336294174194,0.14059101045131683
4000,iql,CartPole-v1,,,0.1563176065683365,,0.7474252581596375,,,0.1563176065683365,0.24131043255329132,0.1563176065683365
6000,iql,CartPole-v1,,,0.23919732868671417,,1.2943835258483887,,,0.23919732868671417,0.07988203316926956,0.23919732868671417
8000,iql,CartPole-v1,,,0.19091016054153442,,1.6926535367965698,,,0.19091016054153442,0.07769322395324707,0.19091016054153442
10000,iql,CartPole-v1,,,0.24021080136299133,,2.3069207668304443,,,0.24021080136299133,0.04494921490550041,0.24021080136299133
12000,iql,CartPole-v1,,,0.21369744837284088,,3.176723003387451,,,0.21369744837284088,0.051838330924510956,0.21369744837284088
14000,iql,CartPole-v1,,,0.2135792076587677,,3.7716922760009766,,,0.2135792076587677,0.042516402900218964,0.2135792076587677
16000,iql,CartPole-v1,,,0.21252009272575378,,3.8077335357666016,,,0.21252009272575378,0.056268610060214996,0.21252009272575378
18000,iql,CartPole-v1,,,0.18203723430633545,,3.59517240524292,,,0.18203723430633545,0.037872474640607834,0.18203723430633545
20000,iql,CartPole-v1,,,0.15196159482002258,,3.428586721420288,,,0.15196159482002258,0.05382080376148224,0.15196159482002258
22000,iql,CartPole-v1,,,0.2284499704837799,,4.0123419761657715,,,0.2284499704837799,0.02448175475001335,0.2284499704837799
24000,iql,CartPole-v1,,,0.13266026973724365,,4.220102310180664,,,0.13266026973724365,0.031682055443525314,0.13266026973724365
26000,iql,CartPole-v1,,,0.23685309290885925,,3.774548053741455,,,0.23685309290885925,0.08248947560787201,0.23685309290885925
28000,iql,CartPole-v1,,,0.16035470366477966,,3.954665184020996,,,0.16035470366477966,0.052279844880104065,0.16035470366477966
30000,iql,CartPole-v1,,,0.1829945296049118,,3.6745619773864746,,,0.1829945296049118,0.06649934500455856,0.1829945296049118
32000,iql,CartPole-v1,,,0.308688223361969,,3.694943428039551,,,0.308688223361969,0.0846303179860115,0.308688223361969
34000,iql,CartPole-v1,,,0.23214660584926605,,3.8726370334625244,,,0.23214660584926605,0.04033564403653145,0.23214660584926605
36000,iql,CartPole-v1,,,0.16701875627040863,,3.772987127304077,,,0.16701875627040863,0.0596558041870594,0.16701875627040863
38000,iql,CartPole-v1,,,0.19315391778945923,,4.626610279083252,,,0.19315391778945923,0.09641242027282715,0.19315391778945923
40000,iql,CartPole-v1,,,0.23422366380691528,,3.7479310035705566,,,0.23422366380691528,0.07617907971143723,0.23422366380691528
42000,iql,CartPole-v1,,,0.16511687636375427,,4.263569355010986,,,0.16511687636375427,0.04419659823179245,0.16511687636375427
44000,iql,CartPole-v1,,,0.13586494326591492,,3.7338619232177734,,,0.13586494326591492,0.06189269945025444,0.13586494326591492
46000,iql,CartPole-v1,,,0.24118077754974365,,4.238452911376953,,,0.24118077754974365,0.09438508749008179,0.24118077754974365
48000,iql,CartPole-v1,,,0.1637556552886963,,3.925050735473633,,,0.1637556552886963,0.06128361076116562,0.1637556552886963
50000,iql,CartPole-v1,,,0.13538911938667297,,4.678142070770264,,,0.13538911938667297,0.0937342494726181,0.13538911938667297
