episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,cql,CartPole-v1,,,0.7460973262786865,,,,,0.09771844744682312,,0.09771844744682312
4000,cql,CartPole-v1,,,0.984686017036438,,,,,0.2905902564525604,,0.2905902564525604
6000,cql,CartPole-v1,,,1.8753867149353027,,,,,1.1024373769760132,,1.1024373769760132
8000,cql,CartPole-v1,,,1.1743659973144531,,,,,0.3644060492515564,,0.3644060492515564
10000,cql,CartPole-v1,,,1.9824923276901245,,,,,1.1369013786315918,,1.1369013786315918
12000,cql,CartPole-v1,,,1.0768179893493652,,,,,0.11281149834394455,,0.11281149834394455
14000,cql,CartPole-v1,,,3.111598491668701,,,,,2.0851635932922363,,2.0851635932922363
16000,cql,CartPole-v1,,,0.8720630407333374,,,,,0.0816100612282753,,0.0816100612282753
18000,cql,CartPole-v1,,,2.028346538543701,,,,,0.9603023529052734,,0.9603023529052734
20000,cql,CartPole-v1,,,1.6353905200958252,,,,,0.5008975863456726,,0.5008975863456726
22000,cql,CartPole-v1,,,2.6530590057373047,,,,,1.5022350549697876,,1.5022350549697876
24000,cql,CartPole-v1,,,3.3631458282470703,,,,,2.2127394676208496,,2.2127394676208496
26000,cql,CartPole-v1,,,2.3557982444763184,,,,,1.5950547456741333,,1.5950547456741333
28000,cql,CartPole-v1,,,3.528329849243164,,,,,2.5072426795959473,,2.5072426795959473
30000,cql,CartPole-v1,,,1.5727088451385498,,,,,0.25674968957901,,0.25674968957901
32000,cql,CartPole-v1,,,2.3485913276672363,,,,,1.1381837129592896,,1.1381837129592896
34000,cql,CartPole-v1,,,1.6952760219573975,,,,,0.3582959771156311,,0.3582959771156311
36000,cql,CartPole-v1,,,4.406198978424072,,,,,2.957866668701172,,2.957866668701172
38000,cql,CartPole-v1,,,2.05940580368042,,,,,0.6795319318771362,,0.6795319318771362
40000,cql,CartPole-v1,,,2.0737290382385254,,,,,0.9015137553215027,,0.9015137553215027
42000,cql,CartPole-v1,,,1.2421386241912842,,,,,0.3612827658653259,,0.3612827658653259
44000,cql,CartPole-v1,,,2.0895187854766846,,,,,0.5159056186676025,,0.5159056186676025
46000,cql,CartPole-v1,,,1.3663369417190552,,,,,0.2828468084335327,,0.2828468084335327
48000,cql,CartPole-v1,,,1.8492183685302734,,,,,0.41453349590301514,,0.41453349590301514
50000,cql,CartPole-v1,,,1.7035455703735352,,,,,0.6060976982116699,,0.6060976982116699
