episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,cql,CartPole-v1,observational,cql,0.25,2.8540663719177246,16.853511810302734,,,,,,,,,,,1.2575732469558716,0.7424267530441284,145.607421875,,16.49422264099121,
4000,cql,CartPole-v1,observational,cql,0.25,4.372654914855957,29.211801528930664,,,,,,,,,,,3.760469913482666,1.760469913482666,321.45977783203125,,16.49422264099121,
6000,cql,CartPole-v1,observational,cql,0.25,5.912256240844727,43.31009292602539,,,,,,,,,,,5.260547637939453,3.260547637939453,995.3142700195312,,16.49422264099121,
8000,cql,CartPole-v1,observational,cql,0.25,6.398858547210693,54.437259674072266,,,,,,,,,,,6.31190299987793,4.31190299987793,1876.858642578125,,16.49422264099121,
10000,cql,CartPole-v1,observational,cql,0.25,6.943367004394531,63.72148132324219,,,,,,,,,,,7.486240386962891,5.486240386962891,2853.01953125,,16.49422264099121,
12000,cql,CartPole-v1,observational,cql,0.25,7.0964155197143555,71.50602722167969,,,,,,,,,,,8.395317077636719,6.395317077636719,3859.313232421875,,16.49422264099121,
14000,cql,CartPole-v1,observational,cql,0.25,8.0123929977417,77.91578674316406,,,,,,,,,,,8.98099136352539,6.980991363525391,4814.1865234375,,16.49422264099121,
16000,cql,CartPole-v1,observational,cql,0.25,9.575714111328125,84.51739501953125,,,,,,,,,,,9.791272163391113,7.791272163391113,5869.4384765625,,16.49422264099121,
18000,cql,CartPole-v1,observational,cql,0.25,8.515106201171875,91.02941131591797,,,,,,,,,,,10.70949649810791,8.70949649810791,7010.71044921875,,16.49422264099121,
20000,cql,CartPole-v1,observational,cql,0.25,11.859455108642578,97.11360168457031,,,,,,,,,,,11.540705680847168,9.540705680847168,8195.9619140625,,16.49422264099121,
22000,cql,CartPole-v1,observational,cql,0.25,9.915658950805664,102.07526397705078,,,,,,,,,,,12.16883659362793,10.16883659362793,9310.2216796875,,16.49422264099121,
24000,cql,CartPole-v1,observational,cql,0.25,9.766088485717773,107.9258804321289,,,,,,,,,,,13.324292182922363,11.324292182922363,10593.9267578125,,16.49422264099121,
26000,cql,CartPole-v1,observational,cql,0.25,12.072402000427246,113.32978820800781,,,,,,,,,,,13.370317459106445,11.370317459106445,11868.564453125,,16.49422264099121,
28000,cql,CartPole-v1,observational,cql,0.25,11.729683876037598,117.6963882446289,,,,,,,,,,,14.129171371459961,12.129171371459961,13000.5224609375,,16.49422264099121,
30000,cql,CartPole-v1,observational,cql,0.25,11.862823486328125,122.3518295288086,,,,,,,,,,,14.522760391235352,12.522760391235352,14177.212890625,,16.49422264099121,
32000,cql,CartPole-v1,observational,cql,0.25,12.314780235290527,126.07568359375,,,,,,,,,,,15.039695739746094,13.039695739746094,15192.515625,,16.49422264099121,
34000,cql,CartPole-v1,observational,cql,0.25,13.343240737915039,129.78692626953125,,,,,,,,,,,15.19991397857666,13.19991397857666,16185.81640625,,16.49422264099121,
36000,cql,CartPole-v1,observational,cql,0.25,13.130013465881348,132.4680938720703,,,,,,,,,,,15.59648323059082,13.59648323059082,16977.099609375,,16.49422264099121,
38000,cql,CartPole-v1,observational,cql,0.25,13.347973823547363,135.08230590820312,,,,,,,,,,,15.963728904724121,13.963728904724121,17738.79296875,,16.49422264099121,
40000,cql,CartPole-v1,observational,cql,0.25,11.928400039672852,137.34910583496094,,,,,,,,,,,16.084583282470703,14.084583282470703,18427.162109375,,16.49422264099121,
42000,cql,CartPole-v1,observational,cql,0.25,12.994823455810547,139.29391479492188,,,,,,,,,,,16.44633674621582,14.44633674621582,19027.009765625,,16.49422264099121,
44000,cql,CartPole-v1,observational,cql,0.25,13.459247589111328,141.84231567382812,,,,,,,,,,,16.56072235107422,14.560722351074219,19733.537109375,,16.49422264099121,
46000,cql,CartPole-v1,observational,cql,0.25,14.642475128173828,142.5328826904297,,,,,,,,,,,16.45651626586914,14.45651626586914,20047.919921875,,16.49422264099121,
48000,cql,CartPole-v1,observational,cql,0.25,14.49977970123291,144.8061981201172,,,,,,,,,,,17.077836990356445,15.077836990356445,20671.2109375,,16.49422264099121,
50000,cql,CartPole-v1,observational,cql,0.25,12.067460060119629,145.54920959472656,,,,,,,,,,,16.764375686645508,14.764375686645508,20971.521484375,,16.49422264099121,
