episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,iql,CartPole-v1,,,0.6017555594444275,,0.02164401113986969,,,0.6017555594444275,0.41441765427589417,0.6017555594444275
4000,iql,CartPole-v1,,,0.39622199535369873,,0.47901782393455505,,,0.39622199535369873,0.3455568850040436,0.39622199535369873
6000,iql,CartPole-v1,,,0.18240131437778473,,0.8542995452880859,,,0.18240131437778473,0.33296072483062744,0.18240131437778473
8000,iql,CartPole-v1,,,0.300985723733902,,2.373389720916748,,,0.300985723733902,0.24833513796329498,0.300985723733902
10000,iql,CartPole-v1,,,0.3882256746292114,,2.2288403511047363,,,0.3882256746292114,0.18503832817077637,0.3882256746292114
12000,iql,CartPole-v1,,,0.9379295706748962,,2.9994497299194336,,,0.9379295706748962,0.19681528210639954,0.9379295706748962
14000,iql,CartPole-v1,,,0.5556548833847046,,2.77787184715271,,,0.5556548833847046,0.1513584554195404,0.5556548833847046
16000,iql,CartPole-v1,,,0.45538485050201416,,4.271632194519043,,,0.45538485050201416,0.11378833651542664,0.45538485050201416
18000,iql,CartPole-v1,,,0.4989108741283417,,5.2692179679870605,,,0.4989108741283417,0.09039989858865738,0.4989108741283417
20000,iql,CartPole-v1,,,0.5295531749725342,,5.215940475463867,,,0.5295531749725342,0.08729234337806702,0.5295531749725342
22000,iql,CartPole-v1,,,0.6814560890197754,,6.6186370849609375,,,0.6814560890197754,0.08139416575431824,0.6814560890197754
24000,iql,CartPole-v1,,,0.503547191619873,,8.856695175170898,,,0.503547191619873,0.05558111146092415,0.503547191619873
26000,iql,CartPole-v1,,,0.9344536066055298,,8.863266944885254,,,0.9344536066055298,0.09182828664779663,0.9344536066055298
28000,iql,CartPole-v1,,,0.4193307161331177,,6.8642497062683105,,,0.4193307161331177,0.038307737559080124,0.4193307161331177
30000,iql,CartPole-v1,,,1.1615149974822998,,7.431142330169678,,,1.1615149974822998,0.060629382729530334,1.1615149974822998
32000,iql,CartPole-v1,,,0.733403205871582,,7.203396797180176,,,0.733403205871582,0.058601099997758865,0.733403205871582
34000,iql,CartPole-v1,,,0.48161831498146057,,8.889853477478027,,,0.48161831498146057,0.0575505830347538,0.48161831498146057
36000,iql,CartPole-v1,,,0.7216800451278687,,10.472651481628418,,,0.7216800451278687,0.03899037465453148,0.7216800451278687
38000,iql,CartPole-v1,,,0.5804808139801025,,8.844900131225586,,,0.5804808139801025,0.03383639454841614,0.5804808139801025
40000,iql,CartPole-v1,,,0.590362548828125,,9.40707015991211,,,0.590362548828125,0.0826873853802681,0.590362548828125
42000,iql,CartPole-v1,,,0.5251003503799438,,9.288166046142578,,,0.5251003503799438,0.03007088042795658,0.5251003503799438
44000,iql,CartPole-v1,,,0.4081788957118988,,9.063383102416992,,,0.4081788957118988,0.04709325358271599,0.4081788957118988
46000,iql,CartPole-v1,,,1.3737742900848389,,10.952238082885742,,,1.3737742900848389,0.04949215054512024,1.3737742900848389
48000,iql,CartPole-v1,,,0.5208793878555298,,11.779345512390137,,,0.5208793878555298,0.09630245715379715,0.5208793878555298
50000,iql,CartPole-v1,,,0.5723485946655273,,10.93712329864502,,,0.5723485946655273,0.024932976812124252,0.5723485946655273
