episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,iql,CartPole-v1,observational,iql,0.25,0.41125190258026123,13.37368392944336,,,,,,,,,,,0.5228757858276367,0.02287578582763672,2538.06298828125,,54.180362701416016,
4000,iql,CartPole-v1,observational,iql,0.25,0.257582426071167,23.744176864624023,,,,,,,,,,,0.13837306201457977,0.3616269379854202,1753.8214111328125,,54.180362701416016,
6000,iql,CartPole-v1,observational,iql,0.25,0.5406416654586792,32.98054504394531,,,,,,,,,,,-0.09649129211902618,0.5964912921190262,1250.6278076171875,,54.180362701416016,
8000,iql,CartPole-v1,observational,iql,0.25,1.7289530038833618,41.0915641784668,,,,,,,,,,,-0.434185266494751,0.934185266494751,949.45751953125,,54.180362701416016,
10000,iql,CartPole-v1,observational,iql,0.25,0.4897291660308838,48.279998779296875,,,,,,,,,,,-0.7493833303451538,1.2493833303451538,796.7614135742188,,54.180362701416016,
12000,iql,CartPole-v1,observational,iql,0.25,0.7745283842086792,54.58038330078125,,,,,,,,,,,-0.7994137406349182,1.2994137406349182,747.8258056640625,,54.180362701416016,
14000,iql,CartPole-v1,observational,iql,0.25,0.3450548052787781,60.42295455932617,,,,,,,,,,,-1.0985188484191895,1.5985188484191895,774.3875732421875,,54.180362701416016,
16000,iql,CartPole-v1,observational,iql,0.25,0.8482010364532471,65.28596496582031,,,,,,,,,,,-1.0734249353408813,1.5734249353408813,848.0731811523438,,54.180362701416016,
18000,iql,CartPole-v1,observational,iql,0.25,2.561929225921631,69.76708984375,,,,,,,,,,,-1.4611719846725464,1.9611719846725464,954.785400390625,,54.180362701416016,
20000,iql,CartPole-v1,observational,iql,0.25,2.650114059448242,74.02276611328125,,,,,,,,,,,-1.3362826108932495,1.8362826108932495,1100.843017578125,,54.180362701416016,
22000,iql,CartPole-v1,observational,iql,0.25,0.4087120294570923,77.167724609375,,,,,,,,,,,-1.5681195259094238,2.068119525909424,1221.2825927734375,,54.180362701416016,
24000,iql,CartPole-v1,observational,iql,0.25,0.4222419857978821,80.47527313232422,,,,,,,,,,,-1.4345269203186035,1.9345269203186035,1376.9793701171875,,54.180362701416016,
26000,iql,CartPole-v1,observational,iql,0.25,1.4103039503097534,83.22736358642578,,,,,,,,,,,-1.7252864837646484,2.2252864837646484,1527.5225830078125,,54.180362701416016,
28000,iql,CartPole-v1,observational,iql,0.25,3.007140636444092,86.00236511230469,,,,,,,,,,,-1.5709031820297241,2.070903182029724,1691.235107421875,,54.180362701416016,
30000,iql,CartPole-v1,observational,iql,0.25,3.490192413330078,88.1135025024414,,,,,,,,,,,-1.6029937267303467,2.1029937267303467,1826.2386474609375,,54.180362701416016,
32000,iql,CartPole-v1,observational,iql,0.25,0.9426282048225403,89.94845581054688,,,,,,,,,,,-1.7059293985366821,2.205929398536682,1945.963134765625,,54.180362701416016,
34000,iql,CartPole-v1,observational,iql,0.25,0.8012676239013672,91.62818908691406,,,,,,,,,,,-1.9588450193405151,2.458845019340515,2064.826904296875,,54.180362701416016,
36000,iql,CartPole-v1,observational,iql,0.25,0.6751279234886169,93.35527801513672,,,,,,,,,,,-2.1267058849334717,2.6267058849334717,2201.18115234375,,54.180362701416016,
38000,iql,CartPole-v1,observational,iql,0.25,0.45410221815109253,94.71467590332031,,,,,,,,,,,-1.9553792476654053,2.4553792476654053,2304.2548828125,,54.180362701416016,
40000,iql,CartPole-v1,observational,iql,0.25,4.817009449005127,95.97855377197266,,,,,,,,,,,-1.979085922241211,2.479085922241211,2404.824951171875,,54.180362701416016,
42000,iql,CartPole-v1,observational,iql,0.25,1.2045155763626099,97.48235321044922,,,,,,,,,,,-2.133341073989868,2.633341073989868,2537.26220703125,,54.180362701416016,
44000,iql,CartPole-v1,observational,iql,0.25,0.8749403953552246,98.15909576416016,,,,,,,,,,,-1.881854772567749,2.381854772567749,2585.60302734375,,54.180362701416016,
46000,iql,CartPole-v1,observational,iql,0.25,1.128194808959961,98.58208465576172,,,,,,,,,,,-2.0398192405700684,2.5398192405700684,2618.857666015625,,54.180362701416016,
48000,iql,CartPole-v1,observational,iql,0.25,5.572476387023926,99.97506713867188,,,,,,,,,,,-2.0995705127716064,2.5995705127716064,2746.957763671875,,54.180362701416016,
50000,iql,CartPole-v1,observational,iql,0.25,2.6142330169677734,100.0339126586914,,,,,,,,,,,-1.9522976875305176,2.4522976875305176,2747.060791015625,,54.180362701416016,
