episode,algorithm,environment,critic,base_algo,sigma,train_loss,apparent_q_mean,oracle_q_mean,q_inflation,value_mse_to_oracle,argmax_agreement_oracle,explained_variance_to_oracle,pearson_to_oracle,spearman_to_oracle,gap_closed_fraction,gamma,pessimism_cost,q1_contrast_pred,q1_contrast_error,value_mse_to_mc,value_mse_to_mc_u0,mc_rtg_mean,mc_rtg_u0_mean
2000,cql,CartPole-v1,observational,cql,0.0,0.9388898015022278,12.823507308959961,,,,,,,,,,,0.27093231678009033,0.22906768321990967,381.7618103027344,,24.6297550201416,
4000,cql,CartPole-v1,observational,cql,0.0,0.9672291874885559,22.690731048583984,,,,,,,,,,,1.1658238172531128,0.6658238172531128,210.3839111328125,,24.6297550201416,
6000,cql,CartPole-v1,observational,cql,0.0,1.23335862159729,31.342037200927734,,,,,,,,,,,1.967334270477295,1.467334270477295,231.7209014892578,,24.6297550201416,
8000,cql,CartPole-v1,observational,cql,0.0,1.6537537574768066,39.441707611083984,,,,,,,,,,,2.668936014175415,2.168936014175415,409.2295837402344,,24.6297550201416,
10000,cql,CartPole-v1,observational,cql,0.0,1.6234002113342285,46.28643798828125,,,,,,,,,,,3.240596294403076,2.740596294403076,671.306396484375,,24.6297550201416,
12000,cql,CartPole-v1,observational,cql,0.0,2.002931594848633,52.45986557006836,,,,,,,,,,,3.8255841732025146,3.3255841732025146,998.596923828125,,24.6297550201416,
14000,cql,CartPole-v1,observational,cql,0.0,2.230511426925659,58.311580657958984,,,,,,,,,,,4.293095111846924,3.793095111846924,1385.191650390625,,24.6297550201416,
16000,cql,CartPole-v1,observational,cql,0.0,2.3996856212615967,63.7393684387207,,,,,,,,,,,4.725122451782227,4.225122451782227,1811.774169921875,,24.6297550201416,
18000,cql,CartPole-v1,observational,cql,0.0,2.181917667388916,68.87659454345703,,,,,,,,,,,5.112985610961914,4.612985610961914,2276.20654296875,,24.6297550201416,
20000,cql,CartPole-v1,observational,cql,0.0,3.557225227355957,73.6844711303711,,,,,,,,,,,5.495510101318359,4.995510101318359,2758.990234375,,24.6297550201416,
22000,cql,CartPole-v1,observational,cql,0.0,3.3657474517822266,78.21611022949219,,,,,,,,,,,5.886199474334717,5.386199474334717,3266.32373046875,,24.6297550201416,
24000,cql,CartPole-v1,observational,cql,0.0,4.484783172607422,82.60908508300781,,,,,,,,,,,6.231053829193115,5.731053829193115,3799.793212890625,,24.6297550201416,
26000,cql,CartPole-v1,observational,cql,0.0,3.023531913757324,86.80989074707031,,,,,,,,,,,6.562629222869873,6.062629222869873,4351.43115234375,,24.6297550201416,
28000,cql,CartPole-v1,observational,cql,0.0,2.8328752517700195,91.01306915283203,,,,,,,,,,,6.892370223999023,6.392370223999023,4936.3564453125,,24.6297550201416,
30000,cql,CartPole-v1,observational,cql,0.0,4.353363990783691,95.00334930419922,,,,,,,,,,,7.185903549194336,6.685903549194336,5533.4404296875,,24.6297550201416,
32000,cql,CartPole-v1,observational,cql,0.0,2.968867301940918,99.03319549560547,,,,,,,,,,,7.460275173187256,6.960275173187256,6161.60009765625,,24.6297550201416,
34000,cql,CartPole-v1,observational,cql,0.0,3.505777597427368,102.66725158691406,,,,,,,,,,,7.772219181060791,7.272219181060791,6765.72412109375,,24.6297550201416,
36000,cql,CartPole-v1,observational,cql,0.0,2.5573740005493164,106.18762969970703,,,,,,,,,,,8.100935935974121,7.600935935974121,7380.609375,,24.6297550201416,
38000,cql,CartPole-v1,observational,cql,0.0,7.995190620422363,109.39915466308594,,,,,,,,,,,8.330461502075195,7.830461502075195,7965.51416015625,,24.6297550201416,
40000,cql,CartPole-v1,observational,cql,0.0,5.574968338012695,112.76378631591797,,,,,,,,,,,8.509238243103027,8.009238243103027,8582.9033203125,,24.6297550201416,
42000,cql,CartPole-v1,observational,cql,0.0,2.920551300048828,115.6877670288086,,,,,,,,,,,8.69087028503418,8.19087028503418,9150.3564453125,,24.6297550201416,
44000,cql,CartPole-v1,observational,cql,0.0,3.6826987266540527,118.30242156982422,,,,,,,,,,,8.94308853149414,8.44308853149414,9666.072265625,,24.6297550201416,
46000,cql,CartPole-v1,observational,cql,0.0,3.8192543983459473,120.5059585571289,,,,,,,,,,,9.103593826293945,8.603593826293945,10115.716796875,,24.6297550201416,
48000,cql,CartPole-v1,observational,cql,0.0,2.522526502609253,122.22886657714844,,,,,,,,,,,9.346151351928711,8.846151351928711,10471.814453125,,24.6297550201416,
50000,cql,CartPole-v1,observational,cql,0.0,2.4754490852355957,123.5875244140625,,,,,,,,,,,9.400873184204102,8.900873184204102,10760.201171875,,24.6297550201416,
