episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,cql,CartPole-v1,,,0.9000181555747986,,,,,0.2817760109901428,,0.2817760109901428
4000,cql,CartPole-v1,,,0.9580227136611938,,,,,0.1878587156534195,,0.1878587156534195
6000,cql,CartPole-v1,,,1.2401026487350464,,,,,0.21325446665287018,,0.21325446665287018
8000,cql,CartPole-v1,,,1.6867085695266724,,,,,0.49674761295318604,,0.49674761295318604
10000,cql,CartPole-v1,,,1.668663501739502,,,,,0.3235075771808624,,0.3235075771808624
12000,cql,CartPole-v1,,,2.1472079753875732,,,,,0.6905699372291565,,0.6905699372291565
14000,cql,CartPole-v1,,,2.260411024093628,,,,,0.8064193725585938,,0.8064193725585938
16000,cql,CartPole-v1,,,2.4785990715026855,,,,,0.9759122133255005,,0.9759122133255005
18000,cql,CartPole-v1,,,2.1522865295410156,,,,,0.26488372683525085,,0.26488372683525085
20000,cql,CartPole-v1,,,3.642465353012085,,,,,2.0007450580596924,,2.0007450580596924
22000,cql,CartPole-v1,,,3.647115707397461,,,,,2.4503097534179688,,2.4503097534179688
24000,cql,CartPole-v1,,,4.914585113525391,,,,,3.314253091812134,,3.314253091812134
26000,cql,CartPole-v1,,,3.0777435302734375,,,,,0.9416946768760681,,0.9416946768760681
28000,cql,CartPole-v1,,,2.739093780517578,,,,,0.33293449878692627,,0.33293449878692627
30000,cql,CartPole-v1,,,4.443584442138672,,,,,1.564882516860962,,1.564882516860962
32000,cql,CartPole-v1,,,2.846200466156006,,,,,0.7768014669418335,,0.7768014669418335
34000,cql,CartPole-v1,,,3.119509220123291,,,,,0.4882018566131592,,0.4882018566131592
36000,cql,CartPole-v1,,,2.3854458332061768,,,,,0.4646994471549988,,0.4646994471549988
38000,cql,CartPole-v1,,,6.6906633377075195,,,,,4.152637004852295,,4.152637004852295
40000,cql,CartPole-v1,,,4.850780010223389,,,,,1.9428191184997559,,1.9428191184997559
42000,cql,CartPole-v1,,,2.5498335361480713,,,,,0.6502639651298523,,0.6502639651298523
44000,cql,CartPole-v1,,,3.384813070297241,,,,,0.8572296500205994,,0.8572296500205994
46000,cql,CartPole-v1,,,3.5380802154541016,,,,,0.6895204186439514,,0.6895204186439514
48000,cql,CartPole-v1,,,2.290074110031128,,,,,0.28980937600135803,,0.28980937600135803
50000,cql,CartPole-v1,,,2.3260891437530518,,,,,0.1795685887336731,,0.1795685887336731
