episode,algorithm,environment,train_return_mean,train_return_std,loss,policy_loss,value_loss,entropy,kl,critic_loss,actor_loss,q_loss
2000,cql,CartPole-v1,,,1.123033881187439,,,,,0.49658453464508057,,0.49658453464508057
4000,cql,CartPole-v1,,,1.1734180450439453,,,,,0.397470086812973,,0.397470086812973
6000,cql,CartPole-v1,,,1.3350605964660645,,,,,0.30398568511009216,,0.30398568511009216
8000,cql,CartPole-v1,,,1.7548526525497437,,,,,0.5269020795822144,,0.5269020795822144
10000,cql,CartPole-v1,,,1.7739372253417969,,,,,0.3948449492454529,,0.3948449492454529
12000,cql,CartPole-v1,,,2.2533020973205566,,,,,0.8065557479858398,,0.8065557479858398
14000,cql,CartPole-v1,,,2.366161584854126,,,,,0.898169755935669,,0.898169755935669
16000,cql,CartPole-v1,,,2.9785168170928955,,,,,1.4380629062652588,,1.4380629062652588
18000,cql,CartPole-v1,,,2.3197245597839355,,,,,0.39691975712776184,,0.39691975712776184
20000,cql,CartPole-v1,,,3.9980335235595703,,,,,2.338646411895752,,2.338646411895752
22000,cql,CartPole-v1,,,3.88972544670105,,,,,2.6684634685516357,,2.6684634685516357
24000,cql,CartPole-v1,,,5.57839298248291,,,,,3.9332027435302734,,3.9332027435302734
26000,cql,CartPole-v1,,,3.580094814300537,,,,,1.4055137634277344,,1.4055137634277344
28000,cql,CartPole-v1,,,2.881791353225708,,,,,0.40601015090942383,,0.40601015090942383
30000,cql,CartPole-v1,,,4.918060779571533,,,,,1.9488940238952637,,1.9488940238952637
32000,cql,CartPole-v1,,,3.3613717555999756,,,,,1.2147481441497803,,1.2147481441497803
34000,cql,CartPole-v1,,,3.3050761222839355,,,,,0.5797914266586304,,0.5797914266586304
36000,cql,CartPole-v1,,,2.5619091987609863,,,,,0.5743573904037476,,0.5743573904037476
38000,cql,CartPole-v1,,,7.990054607391357,,,,,5.358684062957764,,5.358684062957764
40000,cql,CartPole-v1,,,4.8177289962768555,,,,,1.840501070022583,,1.840501070022583
42000,cql,CartPole-v1,,,2.8177080154418945,,,,,0.8737697601318359,,0.8737697601318359
44000,cql,CartPole-v1,,,3.3868777751922607,,,,,0.8618941307067871,,0.8618941307067871
46000,cql,CartPole-v1,,,3.36045241355896,,,,,0.5038697719573975,,0.5038697719573975
48000,cql,CartPole-v1,,,2.384673595428467,,,,,0.40438729524612427,,0.40438729524612427
50000,cql,CartPole-v1,,,2.3467845916748047,,,,,0.22193467617034912,,0.22193467617034912
